n,id,voti,voti_nona,idComune
7,2,0,0,221
7,3,0,0,221
7,4,0,0,221
8,1,3,0,221
8,2,3,0,221
9,1,27,0,221
9,2,56,0,221
9,3,35,0,221
9,4,26,0,221
10,1,24,0,221
10,2,11,0,221
10,3,1,0,221
10,4,0,0,221
11,1,58,0,221
11,2,67,0,221
11,3,576,0,221
11,4,32,0,221
12,1,13,0,221
12,2,108,0,221
12,3,52,0,221
12,4,16,0,221
13,1,447,0,221
13,2,127,0,221
13,3,266,0,221
13,4,278,0,221
14,1,6,0,221
14,2,3,0,221
14,3,23,0,221
14,4,46,0,221
15,1,0,0,221
15,2,9,0,221
15,3,4,0,221
15,4,0,0,221
16,1,169,0,221
16,2,115,0,221
16,3,18,0,221
16,4,20,0,221
17,1,5,0,221
17,2,1,0,221
17,3,0,0,221
17,4,0,0,221
18,1,44,0,221
18,2,6,0,221
18,3,6,0,221
18,4,1,0,221
1,1,13,0,222
1,2,3,0,222
1,3,1,0,222
1,4,3,0,222
2,1,176,0,222
2,2,285,0,222
2,3,24,0,222
2,4,1008,0,222
3,1,10,0,222
3,2,4,0,222
3,3,0,0,222
3,4,0,0,222
4,1,148,0,222
4,2,188,0,222
4,3,40,0,222
4,4,14,0,222
5,1,2,0,222
5,2,9,0,222
5,3,1,0,222
5,4,2,0,222
6,1,25,0,222
6,2,10,0,222
6,3,3,0,222
6,4,1,0,222
7,1,3,0,222
7,2,2,0,222
7,3,0,0,222
7,4,0,0,222
8,1,0,0,222
8,2,0,0,222
9,1,56,0,222
9,2,26,0,222
9,3,28,0,222
9,4,20,0,222
10,1,10,0,222
10,2,4,0,222
10,3,4,0,222
10,4,1,0,222
11,1,55,0,222
11,2,524,0,222
11,3,103,0,222
11,4,71,0,222
12,1,7,0,222
12,2,46,0,222
12,3,14,0,222
12,4,11,0,222
13,1,158,0,222
13,2,96,0,222
13,3,1454,0,222
13,4,68,0,222
14,1,25,0,222
14,2,5,0,222
14,3,4,0,222
14,4,11,0,222
15,1,5,0,222
15,2,19,0,222
15,3,1,0,222
15,4,0,0,222
16,1,111,0,222
16,2,112,0,222
16,3,5,0,222
16,4,5,0,222
17,1,15,0,222
17,2,1,0,222
17,3,2,0,222
17,4,0,0,222
18,1,63,0,222
18,2,62,0,222
18,3,4,0,222
18,4,0,0,222
1,1,0,0,223
1,2,0,0,223
1,3,0,0,223
1,4,0,0,223
2,1,57,0,223
2,2,19,0,223
2,3,4,0,223
2,4,6,0,223
3,1,1,0,223
3,2,0,0,223
3,3,1,0,223
3,4,0,0,223
4,1,6,0,223
4,2,3,0,223
4,3,3,0,223
4,4,2,0,223
5,1,0,0,223
5,2,0,0,223
5,3,0,0,223
5,4,0,0,223
6,1,0,0,223
6,2,0,0,223
6,3,0,0,223
6,4,0,0,223
7,1,0,0,223
7,2,0,0,223
7,3,0,0,223
7,4,0,0,223
8,1,0,0,223
8,2,0,0,223
9,1,2,0,223
9,2,2,0,223
9,3,0,0,223
9,4,3,0,223
10,1,2,0,223
10,2,0,0,223
10,3,0,0,223
10,4,0,0,223
11,1,16,0,223
11,2,21,0,223
11,3,10,0,223
11,4,14,0,223
12,1,4,0,223
12,2,10,0,223
12,3,1,0,223
12,4,3,0,223
13,1,57,0,223
13,2,21,0,223
13,3,47,0,223
13,4,14,0,223
14,1,0,0,223
14,2,1,0,223
14,3,0,0,223
14,4,2,0,223
15,1,14,0,223
15,2,0,0,223
15,3,1,0,223
15,4,0,0,223
16,1,7,0,223
16,2,12,0,223
16,3,0,0,223
16,4,0,0,223
17,1,1,0,223
17,2,0,0,223
17,3,0,0,223
17,4,0,0,223
18,1,8,0,223
18,2,0,0,223
18,3,1,0,223
18,4,4,0,223
1,1,0,0,224
1,2,2,0,224
1,3,0,0,224
1,4,0,0,224
2,1,51,0,224
2,2,17,0,224
2,3,7,0,224
2,4,10,0,224
3,1,1,0,224
3,2,1,0,224
3,3,0,0,224
3,4,0,0,224
4,1,0,0,224
4,2,6,0,224
4,3,10,0,224
4,4,6,0,224
5,1,0,0,224
5,2,0,0,224
5,3,0,0,224
5,4,0,0,224
6,1,3,0,224
6,2,0,0,224
6,3,0,0,224
6,4,0,0,224
7,1,0,0,224
7,2,0,0,224
7,3,0,0,224
7,4,0,0,224
8,1,0,0,224
8,2,0,0,224
9,1,0,0,224
9,2,1,0,224
9,3,1,0,224
9,4,0,0,224
10,1,0,0,224
10,2,0,0,224
10,3,0,0,224
10,4,0,0,224
11,1,1,0,224
11,2,11,0,224
11,3,3,0,224
11,4,8,0,224
12,1,2,0,224
12,2,2,0,224
12,3,1,0,224
12,4,1,0,224
13,1,72,0,224
13,2,50,0,224
13,3,18,0,224
13,4,2,0,224
14,1,0,0,224
14,2,0,0,224
14,3,5,0,224
14,4,52,0,224
15,1,0,0,224
15,2,0,0,224
15,3,0,0,224
15,4,1,0,224
16,1,33,0,224
16,2,1,0,224
16,3,1,0,224
16,4,13,0,224
17,1,0,0,224
17,2,0,0,224
17,3,0,0,224
17,4,0,0,224
18,1,4,0,224
18,2,0,0,224
18,3,4,0,224
18,4,0,0,224
1,1,2,0,225
1,2,10,0,225
1,3,0,0,225
1,4,0,0,225
2,1,189,0,225
2,2,172,0,225
2,3,19,0,225
2,4,144,0,225
3,1,9,0,225
3,2,4,0,225
3,3,2,0,225
3,4,1,0,225
4,1,1181,0,225
4,2,92,0,225
4,3,9,0,225
4,4,15,0,225
5,1,0,0,225
5,2,0,0,225
5,3,0,0,225
5,4,1,0,225
6,1,33,0,225
6,2,5,0,225
6,3,13,0,225
6,4,2,0,225
7,1,0,0,225
7,2,0,0,225
7,3,0,0,225
7,4,0,0,225
8,1,1,0,225
8,2,1,0,225
9,1,14,0,225
9,2,11,0,225
9,3,11,0,225
9,4,7,0,225
10,1,3,0,225
10,2,1,0,225
10,3,0,0,225
10,4,0,0,225
11,1,122,0,225
11,2,184,0,225
11,3,53,0,225
11,4,39,0,225
12,1,10,0,225
12,2,19,0,225
12,3,4,0,225
12,4,5,0,225
13,1,79,0,225
13,2,74,0,225
13,3,331,0,225
13,4,25,0,225
14,1,101,0,225
14,2,7,0,225
14,3,3,0,225
14,4,4,0,225
15,1,3,0,225
15,2,0,0,225
15,3,2,0,225
15,4,0,0,225
16,1,285,0,225
16,2,50,0,225
16,3,2,0,225
16,4,3,0,225
17,1,8,0,225
17,2,3,0,225
17,3,0,0,225
17,4,1,0,225
18,1,27,0,225
18,2,19,0,225
18,3,2,0,225
18,4,3,0,225
1,1,1,0,226
1,2,0,0,226
1,3,0,0,226
1,4,0,0,226
2,1,39,0,226
2,2,6,0,226
2,3,12,0,226
2,4,9,0,226
3,1,2,0,226
3,2,1,0,226
3,3,0,0,226
3,4,0,0,226
4,1,10,0,226
4,2,5,0,226
4,3,4,0,226
4,4,0,0,226
5,1,0,0,226
5,2,0,0,226
5,3,0,0,226
5,4,0,0,226
6,1,2,0,226
6,2,1,0,226
6,3,1,0,226
6,4,0,0,226
7,1,0,0,226
7,2,0,0,226
7,3,0,0,226
7,4,0,0,226
8,1,0,0,226
8,2,0,0,226
9,1,0,0,226
9,2,0,0,226
9,3,3,0,226
9,4,2,0,226
10,1,0,0,226
10,2,0,0,226
10,3,0,0,226
10,4,0,0,226
11,1,3,0,226
11,2,4,0,226
11,3,1,0,226
11,4,1,0,226
12,1,2,0,226
12,2,4,0,226
12,3,0,0,226
12,4,0,0,226
13,1,45,0,226
13,2,40,0,226
13,3,14,0,226
13,4,8,0,226
14,1,0,0,226
14,2,6,0,226
14,3,54,0,226
14,4,583,0,226
15,1,0,0,226
15,2,0,0,226
15,3,0,0,226
15,4,0,0,226
16,1,9,0,226
16,2,2,0,226
16,3,0,0,226
16,4,10,0,226
17,1,2,0,226
17,2,1,0,226
17,3,0,0,226
17,4,0,0,226
18,1,4,0,226
18,2,2,0,226
18,3,6,0,226
18,4,2,0,226
1,1,2,0,227
1,2,2,0,227
1,3,0,0,227
1,4,0,0,227
2,1,20,0,227
2,2,5,0,227
2,3,0,0,227
2,4,6,0,227
3,1,0,0,227
3,2,0,0,227
3,3,0,0,227
3,4,0,0,227
4,1,0,0,227
4,2,0,0,227
4,3,1,0,227
4,4,0,0,227
5,1,0,0,227
5,2,0,0,227
5,3,0,0,227
5,4,0,0,227
6,1,0,0,227
6,2,0,0,227
6,3,0,0,227
6,4,0,0,227
7,1,0,0,227
7,2,0,0,227
7,3,0,0,227
7,4,0,0,227
8,1,0,0,227
8,2,0,0,227
9,1,1,0,227
9,2,0,0,227
9,3,0,0,227
9,4,1,0,227
10,1,0,0,227
10,2,0,0,227
10,3,0,0,227
10,4,0,0,227
11,1,1,0,227
11,2,6,0,227
11,3,0,0,227
11,4,14,0,227
12,1,1,0,227
12,2,1,0,227
12,3,1,0,227
12,4,0,0,227
13,1,18,0,227
13,2,10,0,227
13,3,31,0,227
13,4,1,0,227
14,1,0,0,227
14,2,1,0,227
14,3,0,0,227
14,4,6,0,227
15,1,0,0,227
15,2,0,0,227
15,3,0,0,227
15,4,0,0,227
16,1,5,0,227
16,2,0,0,227
16,3,0,0,227
16,4,14,0,227
17,1,0,0,227
17,2,0,0,227
17,3,0,0,227
17,4,0,0,227
18,1,0,0,227
18,2,0,0,227
18,3,0,0,227
18,4,0,0,227
1,1,1,0,228
1,2,1,0,228
1,3,0,0,228
1,4,0,0,228
2,1,40,0,228
2,2,7,0,228
2,3,3,0,228
2,4,1,0,228
3,1,0,0,228
3,2,0,0,228
3,3,2,0,228
3,4,0,0,228
4,1,5,0,228
4,2,5,0,228
4,3,0,0,228
4,4,3,0,228
5,1,0,0,228
5,2,0,0,228
5,3,0,0,228
5,4,0,0,228
6,1,0,0,228
6,2,0,0,228
6,3,0,0,228
6,4,0,0,228
7,1,0,0,228
7,2,0,0,228
7,3,0,0,228
7,4,0,0,228
8,1,0,0,228
8,2,0,0,228
9,1,0,0,228
9,2,0,0,228
9,3,0,0,228
9,4,1,0,228
10,1,0,0,228
10,2,0,0,228
10,3,0,0,228
10,4,0,0,228
11,1,10,0,228
11,2,43,0,228
11,3,14,0,228
11,4,4,0,228
12,1,1,0,228
12,2,2,0,228
12,3,1,0,228
12,4,0,0,228
13,1,67,0,228
13,2,15,0,228
13,3,63,0,228
13,4,5,0,228
14,1,0,0,228
14,2,0,0,228
14,3,1,0,228
14,4,6,0,228
15,1,0,0,228
15,2,0,0,228
15,3,0,0,228
15,4,0,0,228
16,1,30,0,228
16,2,6,0,228
16,3,0,0,228
16,4,0,0,228
17,1,0,0,228
17,2,1,0,228
17,3,0,0,228
17,4,0,0,228
18,1,3,0,228
18,2,1,0,228
18,3,5,0,228
18,4,0,0,228
1,1,4,0,22
1,2,1,0,22
1,3,0,0,22
1,4,0,0,22
1,5,2,0,22
1,6,3,0,22
1,7,0,0,22
2,1,0,0,22
2,2,0,0,22
2,3,0,0,22
2,4,0,0,22
2,5,0,0,22
3,1,0,0,22
3,2,0,0,22
3,3,0,0,22
3,4,0,0,22
3,5,0,0,22
3,6,0,0,22
3,7,0,0,22
4,1,5,0,22
4,2,0,0,22
4,3,1,0,22
4,4,0,0,22
4,5,0,0,22
4,6,0,0,22
5,1,3,0,22
5,2,0,0,22
5,3,0,0,22
5,4,1,0,22
5,5,0,0,22
5,6,0,0,22
5,7,0,0,22
6,1,60,0,22
6,2,45,0,22
6,3,3,0,22
6,4,7,0,22
6,5,4,0,22
6,6,3,0,22
6,7,40,0,22
7,1,0,0,22
7,2,0,0,22
7,3,0,0,22
7,4,0,0,22
7,5,0,0,22
7,6,0,0,22
7,7,0,0,22
8,1,0,0,22
8,2,0,0,22
8,3,0,0,22
8,4,0,0,22
8,5,0,0,22
8,6,1,0,22
8,7,0,0,22
9,1,2,0,22
9,2,1,0,22
9,3,1,0,22
9,4,0,0,22
9,5,0,0,22
9,6,0,0,22
9,7,2,0,22
10,1,11,0,22
10,2,0,0,22
10,3,4,0,22
10,4,0,0,22
10,5,1,0,22
10,6,0,0,22
10,7,0,0,22
11,1,0,0,22
11,2,0,0,22
11,3,0,0,22
11,4,0,0,22
11,5,0,0,22
11,6,0,0,22
11,7,0,0,22
12,1,5,0,22
12,2,14,0,22
12,3,0,0,22
12,4,1,0,22
12,5,0,0,22
12,6,0,0,22
12,7,5,0,22
13,1,45,0,22
13,2,0,0,22
13,3,1,0,22
13,4,0,0,22
13,5,1,0,22
13,6,1,0,22
13,7,0,0,22
14,1,76,0,22
14,2,2,0,22
14,3,3,0,22
14,4,2,0,22
14,5,8,0,22
14,6,13,0,22
14,7,2,0,22
15,1,0,0,22
15,2,0,0,22
15,3,0,0,22
15,4,0,0,22
15,5,0,0,22
15,6,0,0,22
15,7,0,0,22
16,1,4,0,22
16,2,0,0,22
16,3,3,0,22
16,4,0,0,22
16,5,0,0,22
16,6,0,0,22
16,7,0,0,22
17,1,16,0,22
17,2,4,0,22
17,3,0,0,22
17,4,4,0,22
17,5,0,0,22
17,6,0,0,22
17,7,1,0,22
18,1,1,0,22
18,2,2,0,22
18,3,2,0,22
18,4,0,0,22
1,1,2,0,23
1,2,0,0,23
1,3,1,0,23
1,4,0,0,23
1,5,0,0,23
1,6,1,0,23
1,7,0,0,23
2,1,0,0,23
2,2,0,0,23
2,3,0,0,23
2,4,0,0,23
2,5,0,0,23
3,1,0,0,23
3,2,0,0,23
3,3,0,0,23
3,4,0,0,23
3,5,0,0,23
3,6,0,0,23
3,7,0,0,23
4,1,5,0,23
4,2,2,0,23
4,3,0,0,23
4,4,0,0,23
4,5,0,0,23
4,6,0,0,23
5,1,573,0,23
5,2,0,0,23
5,3,3,0,23
5,4,6,0,23
5,5,0,0,23
5,6,0,0,23
5,7,33,0,23
6,1,1,0,23
6,2,23,0,23
6,3,1,0,23
6,4,1,0,23
6,5,21,0,23
6,6,8,0,23
6,7,2,0,23
7,1,0,0,23
7,2,0,0,23
7,3,0,0,23
7,4,0,0,23
7,5,0,0,23
7,6,1,0,23
7,7,0,0,23
8,1,1,0,23
8,2,1,0,23
8,3,1,0,23
8,4,3,0,23
8,5,0,0,23
8,6,0,0,23
8,7,2,0,23
9,1,12,0,23
9,2,2,0,23
9,3,0,0,23
9,4,0,0,23
9,5,0,0,23
9,6,0,0,23
9,7,0,0,23
10,1,0,0,23
10,2,0,0,23
10,3,5,0,23
10,4,0,0,23
10,5,3,0,23
10,6,1,0,23
10,7,0,0,23
11,1,3,0,23
11,2,0,0,23
11,3,0,0,23
11,4,1,0,23
11,5,0,0,23
11,6,0,0,23
11,7,0,0,23
12,1,2,0,23
12,2,102,0,23
12,3,0,0,23
12,4,1,0,23
12,5,0,0,23
12,6,1,0,23
12,7,1,0,23
13,1,14,0,23
13,2,0,0,23
13,3,1,0,23
13,4,0,0,23
13,5,0,0,23
13,6,0,0,23
13,7,0,0,23
14,1,57,0,23
14,2,3,0,23
14,3,2,0,23
14,4,6,0,23
14,5,3,0,23
14,6,13,0,23
14,7,2,0,23
15,1,0,0,23
15,2,0,0,23
15,3,0,0,23
15,4,0,0,23
15,5,0,0,23
15,6,0,0,23
15,7,0,0,23
16,1,4,0,23
16,2,6,0,23
16,3,0,0,23
16,4,1,0,23
16,5,0,0,23
16,6,0,0,23
16,7,1,0,23
17,1,6,0,23
17,2,0,0,23
17,3,0,0,23
17,4,6,0,23
17,5,0,0,23
17,6,0,0,23
17,7,0,0,23
18,1,0,0,23
18,2,2,0,23
18,3,3,0,23
18,4,1,0,23
1,1,7,0,24
1,2,0,0,24
1,3,5,0,24
1,4,2,0,24
1,5,1,0,24
1,6,6,0,24
1,7,3,0,24
2,1,1,0,24
2,2,0,0,24
2,3,0,0,24
2,4,0,0,24
2,5,0,0,24
3,1,0,0,24
3,2,0,0,24
3,3,0,0,24
3,4,7,0,24
3,5,0,0,24
3,6,0,0,24
3,7,0,0,24
4,1,36,0,24
4,2,4,0,24
4,3,8,0,24
4,4,0,0,24
4,5,3,0,24
4,6,0,0,24
5,1,124,0,24
5,2,166,0,24
5,3,5,0,24
5,4,17,0,24
5,5,0,0,24
5,6,0,0,24
5,7,3,0,24
6,1,14,0,24
6,2,179,0,24
6,3,63,0,24
6,4,18,0,24
6,5,9,0,24
6,6,6,0,24
6,7,5,0,24
7,1,4,0,24
7,2,1,0,24
7,3,0,0,24
7,4,1,0,24
7,5,3,0,24
7,6,46,0,24
7,7,2,0,24
8,1,0,0,24
8,2,0,0,24
8,3,2,0,24
8,4,1,0,24
8,5,0,0,24
8,6,2,0,24
8,7,1,0,24
9,1,13,0,24
9,2,3,0,24
9,3,0,0,24
9,4,1,0,24
9,5,0,0,24
9,6,0,0,24
9,7,1,0,24
10,1,25,0,24
10,2,4,0,24
10,3,10,0,24
10,4,2,0,24
10,5,21,0,24
10,6,19,0,24
10,7,0,0,24
11,1,8,0,24
11,2,0,0,24
11,3,1,0,24
11,4,4,0,24
11,5,3,0,24
11,6,0,0,24
11,7,12,0,24
12,1,22,0,24
12,2,169,0,24
12,3,4,0,24
12,4,42,0,24
12,5,8,0,24
12,6,4,0,24
12,7,8,0,24
13,1,39,0,24
13,2,2,0,24
13,3,0,0,24
13,4,3,0,24
13,5,5,0,24
13,6,2,0,24
13,7,3,0,24
14,1,296,0,24
14,2,5,0,24
14,3,0,0,24
14,4,4,0,24
14,5,12,0,24
14,6,132,0,24
14,7,10,0,24
15,1,3,0,24
15,2,1,0,24
15,3,0,0,24
15,4,0,0,24
15,5,0,0,24
15,6,3,0,24
15,7,0,0,24
16,1,7,0,24
16,2,2,0,24
16,3,3,0,24
16,4,1,0,24
16,5,0,0,24
16,6,1,0,24
16,7,3,0,24
17,1,11,0,24
17,2,2,0,24
17,3,7,0,24
17,4,97,0,24
17,5,6,0,24
17,6,5,0,24
17,7,0,0,24
18,1,2,0,24
18,2,0,0,24
18,3,4,0,24
18,4,0,0,24
1,1,0,0,25
1,2,0,0,25
1,3,0,0,25
1,4,0,0,25
1,5,0,0,25
1,6,2,0,25
1,7,1,0,25
2,1,0,0,25
2,2,0,0,25
2,3,0,0,25
2,4,0,0,25
2,5,0,0,25
3,1,0,0,25
3,2,0,0,25
3,3,0,0,25
3,4,0,0,25
3,5,0,0,25
3,6,0,0,25
3,7,0,0,25
4,1,0,0,25
4,2,6,0,25
4,3,0,0,25
4,4,1,0,25
4,5,0,0,25
4,6,10,0,25
5,1,1,0,25
5,2,0,0,25
5,3,0,0,25
5,4,0,0,25
5,5,0,0,25
5,6,0,0,25
5,7,0,0,25
6,1,255,0,25
6,2,9,0,25
6,3,0,0,25
6,4,3,0,25
6,5,3,0,25
6,6,14,0,25
6,7,277,0,25
7,1,6,0,25
7,2,1,0,25
7,3,0,0,25
7,4,4,0,25
7,5,0,0,25
7,6,0,0,25
7,7,0,0,25
8,1,6,0,25
8,2,0,0,25
8,3,0,0,25
8,4,0,0,25
8,5,0,0,25
8,6,0,0,25
8,7,1,0,25
9,1,0,0,25
9,2,0,0,25
9,3,0,0,25
9,4,0,0,25
9,5,0,0,25
9,6,0,0,25
9,7,0,0,25
10,1,19,0,25
10,2,7,0,25
10,3,0,0,25
10,4,0,0,25
10,5,5,0,25
10,6,0,0,25
10,7,0,0,25
11,1,1,0,25
11,2,0,0,25
11,3,0,0,25
11,4,0,0,25
11,5,0,0,25
11,6,0,0,25
11,7,0,0,25
12,1,11,0,25
12,2,11,0,25
12,3,4,0,25
12,4,0,0,25
12,5,0,0,25
12,6,1,0,25
12,7,12,0,25
13,1,2,0,25
13,2,1,0,25
13,3,15,0,25
13,4,0,0,25
13,5,0,0,25
13,6,10,0,25
13,7,0,0,25
14,1,17,0,25
14,2,5,0,25
14,3,3,0,25
14,4,22,0,25
14,5,0,0,25
14,6,11,0,25
14,7,1,0,25
15,1,0,0,25
15,2,0,0,25
15,3,0,0,25
15,4,0,0,25
15,5,0,0,25
15,6,0,0,25
15,7,0,0,25
16,1,1,0,25
16,2,14,0,25
16,3,0,0,25
16,4,0,0,25
16,5,5,0,25
16,6,0,0,25
16,7,2,0,25
17,1,0,0,25
17,2,0,0,25
17,3,0,0,25
17,4,4,0,25
17,5,1,0,25
17,6,0,0,25
17,7,1,0,25
18,1,0,0,25
18,2,0,0,25
18,3,0,0,25
18,4,0,0,25
1,1,0,0,26
1,2,0,0,26
1,3,0,0,26
1,4,0,0,26
1,5,0,0,26
1,6,0,0,26
1,7,0,0,26
2,1,0,0,26
2,2,0,0,26
2,3,0,0,26
2,4,0,0,26
2,5,0,0,26
3,1,0,0,26
3,2,0,0,26
3,3,0,0,26
3,4,0,0,26
3,5,0,0,26
3,6,0,0,26
3,7,0,0,26
4,1,0,0,26
4,2,0,0,26
4,3,0,0,26
4,4,0,0,26
4,5,0,0,26
4,6,11,0,26
5,1,0,0,26
5,2,0,0,26
5,3,0,0,26
5,4,0,0,26
5,5,0,0,26
5,6,0,0,26
5,7,0,0,26
6,1,0,0,26
6,2,4,0,26
6,3,0,0,26
6,4,0,0,26
6,5,13,0,26
6,6,21,0,26
6,7,0,0,26
7,1,5,0,26
7,2,4,0,26
7,3,0,0,26
7,4,0,0,26
7,5,0,0,26
7,6,0,0,26
7,7,0,0,26
8,1,1,0,26
8,2,1,0,26
8,3,0,0,26
8,4,0,0,26
8,5,0,0,26
8,6,0,0,26
8,7,1,0,26
9,1,1,0,26
9,2,0,0,26
9,3,0,0,26
9,4,0,0,26
9,5,0,0,26
9,6,0,0,26
9,7,0,0,26
10,1,1,0,26
10,2,0,0,26
10,3,0,0,26
10,4,0,0,26
10,5,0,0,26
10,6,0,0,26
10,7,0,0,26
11,1,4,0,26
11,2,0,0,26
11,3,0,0,26
11,4,0,0,26
11,5,0,0,26
11,6,0,0,26
11,7,1,0,26
12,1,1,0,26
12,2,1,0,26
12,3,0,0,26
12,4,0,0,26
12,5,0,0,26
12,6,5,0,26
12,7,0,0,26
13,1,0,0,26
13,2,17,0,26
13,3,0,0,26
13,4,0,0,26
13,5,0,0,26
13,6,0,0,26
13,7,0,0,26
14,1,7,0,26
14,2,0,0,26
14,3,0,0,26
14,4,2,0,26
14,5,0,0,26
14,6,0,0,26
14,7,0,0,26
15,1,0,0,26
15,2,0,0,26
15,3,0,0,26
15,4,0,0,26
15,5,0,0,26
15,6,0,0,26
15,7,0,0,26
16,1,0,0,26
16,2,0,0,26
16,3,0,0,26
16,4,0,0,26
16,5,0,0,26
16,6,0,0,26
16,7,0,0,26
17,1,0,0,26
17,2,0,0,26
17,3,0,0,26
17,4,4,0,26
17,5,0,0,26
17,6,0,0,26
17,7,0,0,26
18,1,0,0,26
18,2,0,0,26
18,3,0,0,26
18,4,0,0,26
1,1,0,0,27
1,2,0,0,27
1,3,0,0,27
1,4,0,0,27
1,5,0,0,27
1,6,0,0,27
1,7,0,0,27
2,1,0,0,27
2,2,0,0,27
2,3,0,0,27
2,4,0,0,27
2,5,0,0,27
3,1,0,0,27
3,2,0,0,27
3,3,0,0,27
3,4,0,0,27
3,5,0,0,27
3,6,0,0,27
3,7,0,0,27
4,1,0,0,27
4,2,0,0,27
4,3,0,0,27
4,4,0,0,27
4,5,0,0,27
4,6,0,0,27
5,1,0,0,27
5,2,0,0,27
5,3,0,0,27
5,4,0,0,27
5,5,0,0,27
5,6,0,0,27
5,7,0,0,27
6,1,0,0,27
6,2,0,0,27
6,3,0,0,27
6,4,0,0,27
6,5,0,0,27
6,6,0,0,27
6,7,0,0,27
7,1,0,0,27
7,2,0,0,27
7,3,0,0,27
7,4,0,0,27
7,5,0,0,27
7,6,0,0,27
7,7,0,0,27
8,1,0,0,27
8,2,0,0,27
8,3,0,0,27
8,4,0,0,27
8,5,0,0,27
8,6,0,0,27
8,7,0,0,27
9,1,0,0,27
9,2,0,0,27
9,3,0,0,27
9,4,0,0,27
9,5,0,0,27
9,6,0,0,27
9,7,0,0,27
10,1,0,0,27
10,2,0,0,27
10,3,0,0,27
10,4,0,0,27
10,5,0,0,27
10,6,0,0,27
10,7,0,0,27
11,1,0,0,27
11,2,0,0,27
11,3,0,0,27
11,4,0,0,27
11,5,0,0,27
11,6,0,0,27
11,7,0,0,27
12,1,0,0,27
12,2,0,0,27
12,3,0,0,27
12,4,0,0,27
12,5,0,0,27
12,6,0,0,27
12,7,0,0,27
13,1,0,0,27
13,2,0,0,27
13,3,0,0,27
13,4,0,0,27
13,5,0,0,27
13,6,0,0,27
13,7,0,0,27
14,1,0,0,27
14,2,0,0,27
14,3,0,0,27
14,4,0,0,27
14,5,0,0,27
14,6,0,0,27
14,7,0,0,27
15,1,0,0,27
15,2,0,0,27
15,3,0,0,27
15,4,0,0,27
15,5,0,0,27
15,6,0,0,27
15,7,0,0,27
16,1,0,0,27
16,2,0,0,27
16,3,0,0,27
16,4,0,0,27
16,5,0,0,27
16,6,0,0,27
16,7,0,0,27
17,1,0,0,27
17,2,0,0,27
17,3,0,0,27
17,4,0,0,27
17,5,0,0,27
17,6,0,0,27
17,7,0,0,27
18,1,0,0,27
18,2,0,0,27
18,3,0,0,27
18,4,0,0,27
1,1,0,0,28
1,2,0,0,28
1,3,0,0,28
1,4,2,0,28
1,5,0,0,28
1,6,0,0,28
1,7,2,0,28
2,1,0,0,28
2,2,0,0,28
2,3,0,0,28
2,4,0,0,28
2,5,0,0,28
3,1,0,0,28
3,2,0,0,28
3,3,0,0,28
3,4,0,0,28
3,5,0,0,28
3,6,0,0,28
3,7,0,0,28
4,1,0,0,28
4,2,3,0,28
4,3,0,0,28
4,4,0,0,28
4,5,0,0,28
4,6,8,0,28
5,1,1,0,28
5,2,0,0,28
5,3,0,0,28
5,4,0,0,28
5,5,0,0,28
5,6,0,0,28
5,7,0,0,28
6,1,3,0,28
6,2,6,0,28
6,3,0,0,28
6,4,0,0,28
6,5,2,0,28
6,6,1,0,28
6,7,1,0,28
7,1,16,0,28
7,2,113,0,28
7,3,0,0,28
7,4,0,0,28
7,5,0,0,28
7,6,0,0,28
7,7,0,0,28
8,1,0,0,28
8,2,0,0,28
8,3,0,0,28
8,4,0,0,28
8,5,0,0,28
8,6,0,0,28
8,7,0,0,28
9,1,0,0,28
9,2,0,0,28
9,3,0,0,28
9,4,0,0,28
9,5,0,0,28
9,6,0,0,28
9,7,0,0,28
10,1,1,0,28
10,2,0,0,28
10,3,0,0,28
10,4,0,0,28
10,5,0,0,28
10,6,0,0,28
10,7,0,0,28
11,1,0,0,28
11,2,0,0,28
11,3,0,0,28
11,4,0,0,28
11,5,0,0,28
11,6,0,0,28
11,7,0,0,28
12,1,0,0,28
12,2,33,0,28
12,3,11,0,28
12,4,0,0,28
12,5,3,0,28
12,6,7,0,28
12,7,0,0,28
13,1,0,0,28
13,2,0,0,28
13,3,0,0,28
13,4,2,0,28
13,5,0,0,28
13,6,0,0,28
13,7,0,0,28
14,1,6,0,28
14,2,25,0,28
14,3,0,0,28
14,4,16,0,28
14,5,0,0,28
14,6,1,0,28
14,7,0,0,28
15,1,0,0,28
15,2,0,0,28
15,3,0,0,28
15,4,0,0,28
15,5,0,0,28
15,6,0,0,28
15,7,0,0,28
16,1,0,0,28
16,2,0,0,28
16,3,0,0,28
16,4,0,0,28
16,5,0,0,28
16,6,0,0,28
16,7,0,0,28
17,1,0,0,28
17,2,0,0,28
17,3,0,0,28
17,4,1,0,28
17,5,0,0,28
17,6,0,0,28
17,7,0,0,28
18,1,0,0,28
18,2,0,0,28
18,3,0,0,28
18,4,0,0,28
1,1,0,0,29
1,2,0,0,29
1,3,1,0,29
1,4,0,0,29
1,5,1,0,29
1,6,0,0,29
1,7,0,0,29
2,1,0,0,29
2,2,0,0,29
2,3,0,0,29
2,4,0,0,29
2,5,0,0,29
3,1,0,0,29
3,2,0,0,29
3,3,0,0,29
3,4,0,0,29
3,5,0,0,29
3,6,0,0,29
3,7,0,0,29
4,1,3,0,29
4,2,0,0,29
4,3,0,0,29
4,4,1,0,29
