nlista,nlistamacro,nrcandi,nome,nome2,blocco_ins,idComune
4,15,5,ARIANA HOXHA,ARIANA HOXHA,N,136
4,15,6,MASSIMO LAMBIASE,MASSIMO LAMBIASE,N,136
5,16,6,ROMANO CARANCINI,ROMANO CARANCINI,N,136
5,16,1,FRANCESCO MICUCCI,FRANCESCO MICUCCI,N,136
5,16,2,LOREDANA RICCIO,LOREDANA RICCIO,N,136
5,16,3,SAURO SCAFICCHIA,SAURO SCAFICCHIA,N,136
5,16,5,GIOVANNA SALVUCCI,GIOVANNA SALVUCCI,N,136
5,16,4,ROBERTA PENNACCHIONI,ROBERTA PENNACCHIONI,N,136
6,17,3,CLAUDIA MARIA CURZI,CLAUDIA MARIA CURZI,N,136
6,17,5,GIACOMINO PIERGENTILI,GIACOMINO PIERGENTILI,N,136
6,17,1,STEFANO MASSIMILIANO GHIO,STEFANO MASSIMILIANO GHIO,N,136
6,17,2,STEFANO CARDINALI,STEFANO CARDINALI,N,136
6,17,4,LORETTA DICHIARA,LORETTA DICHIARA,N,136
6,17,6,SUSANNA VITARELLI,SUSANNA VITARELLI,N,136
7,13,1,MICHELE ACQUAVIVA,MICHELE ACQUAVIVA,N,136
7,13,2,MIHAELA ELENA CONSTANTIN,MIHAELA ELENA CONSTANTIN,N,136
7,13,3,BARBARA MORRESI,BARBARA MORRESI,N,136
7,13,4,ALESSANDRO ROSSI,ALESSANDRO ROSSI,N,136
8,8,1,ANNA MARIA TITTARELLI,ANNA MARIA TITTARELLI,N,136
8,8,2,DEBORAH PANTANA,DEBORAH PANTANA,N,136
8,8,3,FLAVIO ZURA,FLAVIO ZURA,N,136
8,8,4,GIUSEPPE PEZZANESI,GIUSEPPE PEZZANESI,N,136
8,8,5,PAOLA GIORGI,PAOLA GIORGI,N,136
8,8,6,WALTER ANTONELLI,WALTER ANTONELLI,N,136
9,6,4,RENZO MARINELLI,RENZO MARINELLI,N,136
9,6,3,MAIKA GABELLIERI detta MAICA,MAIKA GABELLIERI detta MAICA,N,136
9,6,1,LUIGI ZURA PUNTARONI,LUIGI ZURA PUNTARONI,N,136
9,6,5,ANNA MENGHI,ANNA MENGHI,N,136
9,6,6,FILIPPO SALTAMARTINI,FILIPPO SALTAMARTINI,N,136
9,6,2,EMANUELA ADDARIO,EMANUELA ADDARIO,N,136
10,9,5,GIANLUCA PASQUI,GIANLUCA PASQUI,N,136
10,9,2,SABRINA BAIOCCO,SABRINA BAIOCCO,N,136
10,9,4,NICOLETTA GOVERNATORI,NICOLETTA GOVERNATORI,N,136
10,9,1,FABRIZIO CIARAPICA,FABRIZIO CIARAPICA,N,136
10,9,3,RAFFAELE DELLE FAVE,RAFFAELE DELLE FAVE,N,136
10,9,6,TAMARA TORDINI,TAMARA TORDINI,N,136
11,7,1,LUCA MARCONI,LUCA MARCONI,N,136
11,7,2,LORENZO CIGNALI,LORENZO CIGNALI,N,136
11,7,3,PIERPAOLO FABBRACCI,PIERPAOLO FABBRACCI,N,136
11,7,4,SILVIA MEDORI,SILVIA MEDORI,N,136
11,7,5,ELENA POMPEI,ELENA POMPEI,N,136
11,7,6,ILENIA SABBATINI,ILENIA SABBATINI,N,136
12,5,4,ELENA LEONARDI,ELENA LEONARDI,N,136
12,5,5,SIMONE LIVI,SIMONE LIVI,N,136
12,5,1,PIERPAOLO BORRONI,PIERPAOLO BORRONI,N,136
12,5,2,FRANCESCO PIO COLOSI,FRANCESCO PIO COLOSI,N,136
12,5,3,TIZIANA GAZZELLINI,TIZIANA GAZZELLINI,N,136
12,5,6,MARIA LETIZIA SCALPELLI,MARIA LETIZIA SCALPELLI,N,136
13,10,1,BENEDETTA ABBADINI,BENEDETTA ABBADINI,N,136
13,10,2,GIOVANNI CHIUCCHI,GIOVANNI CHIUCCHI,N,136
13,10,3,LUDVINA CINTI,LUDVINA CINTI,N,136
13,10,4,GIANCARLO GIULIANELLI,GIANCARLO GIULIANELLI,N,136
13,10,5,ROMINA LEOMBRUNI,ROMINA LEOMBRUNI,N,136
13,10,6,PIETRO ANTONIO SICILIANO,PIETRO ANTONIO SICILIANO,N,136
14,12,1,GIAN-MARIO MERCORELLI,GIAN-MARIO MERCORELLI,N,136
14,12,2,RICCARDO ARBUATTI,RICCARDO ARBUATTI,N,136
14,12,3,FREDIANA CAPONE,FREDIANA CAPONE,N,136
14,12,4,MARIA ARCO BOIANO,MARIA ARCO BOIANO,N,136
14,12,5,ALESSANDRO NATALI,ALESSANDRO NATALI,N,136
14,12,6,CRISTINA BRUNELLI,CRISTINA BRUNELLI,N,136
15,2,1,VINCENZO ALESSANDRO LIPPO,VINCENZO ALESSANDRO LIPPO,N,136
15,2,2,ANNARITA BRAMUCCI,ANNARITA BRAMUCCI,N,136
15,2,3,GUGLIELMO MAGRI,GUGLIELMO MAGRI,N,136
15,2,4,PATRIZIA BIANCHINI,PATRIZIA BIANCHINI,N,136
15,2,5,MAURIZIO NARDOZZA,MAURIZIO NARDOZZA,N,136
15,2,6,TIZIANA RAMADORI,TIZIANA RAMADORI,N,136
16,11,2,KATIUSCIA MERLINI,KATIUSCIA MERLINI,N,136
16,11,1,ELISABETTA GIORGINI,ELISABETTA GIORGINI,N,136
16,11,3,ANTONIO PAGNANELLI,ANTONIO PAGNANELLI,N,136
16,11,4,BARBARA SALCOCCI,BARBARA SALCOCCI,N,136
16,11,5,MATTEO SIMONI,MATTEO SIMONI,N,136
16,11,6,FABIO TAFFETANI,FABIO TAFFETANI,N,136
17,4,1,PAOLA RAPONI,PAOLA RAPONI,N,136
17,4,2,FABIO MARZETTI,FABIO MARZETTI,N,136
17,4,3,MARCO AMAGLIANI,MARCO AMAGLIANI,N,136
17,4,4,ANDREA GENTILI,ANDREA GENTILI,N,136
17,4,5,SONIA MUZZI,SONIA MUZZI,N,136
17,4,6,ILENIA NERA,ILENIA NERA,N,136
18,3,1,STEFANIA SPURIO,STEFANIA SPURIO,N,136
18,3,2,FABIO SERVIDEI,FABIO SERVIDEI,N,136
1,1,1,ALESSANDRA CONTIGIANI,ALESSANDRA CONTIGIANI,N,137
1,1,2,DANIEL BONACCI,DANIEL BONACCI,N,137
1,1,3,ARIANNA VALERI,ARIANNA VALERI,N,137
1,1,4,GIANLUCA BALDINI,GIANLUCA BALDINI,N,137
2,18,1,SANDRO BISONNI,SANDRO BISONNI,N,137
2,18,2,FRANCESCO ACQUAROLI,FRANCESCO ACQUAROLI,N,137
2,18,3,SABRINA ERCOLANONI,SABRINA ERCOLANONI,N,137
2,18,4,GIULIA MESSERE,GIULIA MESSERE,N,137
2,18,5,VENANZO RONCHETTI,VENANZO RONCHETTI,N,137
2,18,6,ALESSANDRA ZAMPETTI,ALESSANDRA ZAMPETTI,N,137
3,14,5,LUCIA PISTELLI,LUCIA PISTELLI,N,137
3,14,3,FRANCESCO FIORDOMO,FRANCESCO FIORDOMO,N,137
3,14,1,FLAVIO CORRADINI,FLAVIO CORRADINI,N,137
3,14,2,NATALIA CONESTA',NATALIA CONESTA',N,137
3,14,4,MANILA ILARI,MANILA ILARI,N,137
3,14,6,MASSIMILIANO BUCCHI,MASSIMILIANO BUCCHI,N,137
4,15,5,ARIANA HOXHA,ARIANA HOXHA,N,137
4,15,1,FRANCESCO BRAVI,FRANCESCO BRAVI,N,137
4,15,2,PAOLA PETRELLI,PAOLA PETRELLI,N,137
4,15,3,CRISTIANA CECCHETTI,CRISTIANA CECCHETTI,N,137
4,15,4,GIOVANNI CHIARELLA,GIOVANNI CHIARELLA,N,137
4,15,6,MASSIMO LAMBIASE,MASSIMO LAMBIASE,N,137
5,16,1,FRANCESCO MICUCCI,FRANCESCO MICUCCI,N,137
5,16,2,LOREDANA RICCIO,LOREDANA RICCIO,N,137
5,16,3,SAURO SCAFICCHIA,SAURO SCAFICCHIA,N,137
5,16,4,ROBERTA PENNACCHIONI,ROBERTA PENNACCHIONI,N,137
5,16,5,GIOVANNA SALVUCCI,GIOVANNA SALVUCCI,N,137
5,16,6,ROMANO CARANCINI,ROMANO CARANCINI,N,137
6,17,1,STEFANO MASSIMILIANO GHIO,STEFANO MASSIMILIANO GHIO,N,137
6,17,2,STEFANO CARDINALI,STEFANO CARDINALI,N,137
6,17,3,CLAUDIA MARIA CURZI,CLAUDIA MARIA CURZI,N,137
6,17,4,LORETTA DICHIARA,LORETTA DICHIARA,N,137
6,17,5,GIACOMINO PIERGENTILI,GIACOMINO PIERGENTILI,N,137
6,17,6,SUSANNA VITARELLI,SUSANNA VITARELLI,N,137
7,13,1,MICHELE ACQUAVIVA,MICHELE ACQUAVIVA,N,137
7,13,2,MIHAELA ELENA CONSTANTIN,MIHAELA ELENA CONSTANTIN,N,137
7,13,3,BARBARA MORRESI,BARBARA MORRESI,N,137
7,13,4,ALESSANDRO ROSSI,ALESSANDRO ROSSI,N,137
8,8,2,DEBORAH PANTANA,DEBORAH PANTANA,N,137
8,8,1,ANNA MARIA TITTARELLI,ANNA MARIA TITTARELLI,N,137
8,8,3,FLAVIO ZURA,FLAVIO ZURA,N,137
8,8,4,GIUSEPPE PEZZANESI,GIUSEPPE PEZZANESI,N,137
8,8,5,PAOLA GIORGI,PAOLA GIORGI,N,137
8,8,6,WALTER ANTONELLI,WALTER ANTONELLI,N,137
9,6,6,FILIPPO SALTAMARTINI,FILIPPO SALTAMARTINI,N,137
9,6,1,LUIGI ZURA PUNTARONI,LUIGI ZURA PUNTARONI,N,137
9,6,2,EMANUELA ADDARIO,EMANUELA ADDARIO,N,137
9,6,3,MAIKA GABELLIERI detta MAICA,MAIKA GABELLIERI detta MAICA,N,137
9,6,4,RENZO MARINELLI,RENZO MARINELLI,N,137
9,6,5,ANNA MENGHI,ANNA MENGHI,N,137
10,9,1,FABRIZIO CIARAPICA,FABRIZIO CIARAPICA,N,137
10,9,2,SABRINA BAIOCCO,SABRINA BAIOCCO,N,137
10,9,3,RAFFAELE DELLE FAVE,RAFFAELE DELLE FAVE,N,137
10,9,4,NICOLETTA GOVERNATORI,NICOLETTA GOVERNATORI,N,137
10,9,5,GIANLUCA PASQUI,GIANLUCA PASQUI,N,137
10,9,6,TAMARA TORDINI,TAMARA TORDINI,N,137
11,7,1,LUCA MARCONI,LUCA MARCONI,N,137
11,7,2,LORENZO CIGNALI,LORENZO CIGNALI,N,137
11,7,3,PIERPAOLO FABBRACCI,PIERPAOLO FABBRACCI,N,137
11,7,4,SILVIA MEDORI,SILVIA MEDORI,N,137
11,7,5,ELENA POMPEI,ELENA POMPEI,N,137
11,7,6,ILENIA SABBATINI,ILENIA SABBATINI,N,137
12,5,4,ELENA LEONARDI,ELENA LEONARDI,N,137
12,5,5,SIMONE LIVI,SIMONE LIVI,N,137
12,5,1,PIERPAOLO BORRONI,PIERPAOLO BORRONI,N,137
12,5,2,FRANCESCO PIO COLOSI,FRANCESCO PIO COLOSI,N,137
12,5,3,TIZIANA GAZZELLINI,TIZIANA GAZZELLINI,N,137
12,5,6,MARIA LETIZIA SCALPELLI,MARIA LETIZIA SCALPELLI,N,137
13,10,1,BENEDETTA ABBADINI,BENEDETTA ABBADINI,N,137
13,10,2,GIOVANNI CHIUCCHI,GIOVANNI CHIUCCHI,N,137
13,10,3,LUDVINA CINTI,LUDVINA CINTI,N,137
13,10,4,GIANCARLO GIULIANELLI,GIANCARLO GIULIANELLI,N,137
13,10,5,ROMINA LEOMBRUNI,ROMINA LEOMBRUNI,N,137
13,10,6,PIETRO ANTONIO SICILIANO,PIETRO ANTONIO SICILIANO,N,137
14,12,1,GIAN-MARIO MERCORELLI,GIAN-MARIO MERCORELLI,N,137
14,12,2,RICCARDO ARBUATTI,RICCARDO ARBUATTI,N,137
14,12,3,FREDIANA CAPONE,FREDIANA CAPONE,N,137
14,12,4,MARIA ARCO BOIANO,MARIA ARCO BOIANO,N,137
14,12,5,ALESSANDRO NATALI,ALESSANDRO NATALI,N,137
14,12,6,CRISTINA BRUNELLI,CRISTINA BRUNELLI,N,137
15,2,1,VINCENZO ALESSANDRO LIPPO,VINCENZO ALESSANDRO LIPPO,N,137
15,2,2,ANNARITA BRAMUCCI,ANNARITA BRAMUCCI,N,137
15,2,3,GUGLIELMO MAGRI,GUGLIELMO MAGRI,N,137
15,2,4,PATRIZIA BIANCHINI,PATRIZIA BIANCHINI,N,137
15,2,5,MAURIZIO NARDOZZA,MAURIZIO NARDOZZA,N,137
15,2,6,TIZIANA RAMADORI,TIZIANA RAMADORI,N,137
16,11,6,FABIO TAFFETANI,FABIO TAFFETANI,N,137
16,11,1,ELISABETTA GIORGINI,ELISABETTA GIORGINI,N,137
16,11,2,KATIUSCIA MERLINI,KATIUSCIA MERLINI,N,137
16,11,3,ANTONIO PAGNANELLI,ANTONIO PAGNANELLI,N,137
16,11,4,BARBARA SALCOCCI,BARBARA SALCOCCI,N,137
16,11,5,MATTEO SIMONI,MATTEO SIMONI,N,137
17,4,1,PAOLA RAPONI,PAOLA RAPONI,N,137
17,4,2,FABIO MARZETTI,FABIO MARZETTI,N,137
17,4,3,MARCO AMAGLIANI,MARCO AMAGLIANI,N,137
17,4,4,ANDREA GENTILI,ANDREA GENTILI,N,137
17,4,5,SONIA MUZZI,SONIA MUZZI,N,137
17,4,6,ILENIA NERA,ILENIA NERA,N,137
18,3,1,STEFANIA SPURIO,STEFANIA SPURIO,N,137
18,3,2,FABIO SERVIDEI,FABIO SERVIDEI,N,137
1,1,1,ALESSANDRA CONTIGIANI,ALESSANDRA CONTIGIANI,N,138
1,1,2,DANIEL BONACCI,DANIEL BONACCI,N,138
1,1,3,ARIANNA VALERI,ARIANNA VALERI,N,138
1,1,4,GIANLUCA BALDINI,GIANLUCA BALDINI,N,138
2,18,1,SANDRO BISONNI,SANDRO BISONNI,N,138
2,18,4,GIULIA MESSERE,GIULIA MESSERE,N,138
2,18,5,VENANZO RONCHETTI,VENANZO RONCHETTI,N,138
2,18,3,SABRINA ERCOLANONI,SABRINA ERCOLANONI,N,138
2,18,6,ALESSANDRA ZAMPETTI,ALESSANDRA ZAMPETTI,N,138
2,18,2,FRANCESCO ACQUAROLI,FRANCESCO ACQUAROLI,N,138
3,14,1,FLAVIO CORRADINI,FLAVIO CORRADINI,N,138
3,14,3,FRANCESCO FIORDOMO,FRANCESCO FIORDOMO,N,138
3,14,4,MANILA ILARI,MANILA ILARI,N,138
3,14,5,LUCIA PISTELLI,LUCIA PISTELLI,N,138
3,14,2,NATALIA CONESTA',NATALIA CONESTA',N,138
3,14,6,MASSIMILIANO BUCCHI,MASSIMILIANO BUCCHI,N,138
4,15,1,FRANCESCO BRAVI,FRANCESCO BRAVI,N,138
4,15,5,ARIANA HOXHA,ARIANA HOXHA,N,138
4,15,3,CRISTIANA CECCHETTI,CRISTIANA CECCHETTI,N,138
4,15,4,GIOVANNI CHIARELLA,GIOVANNI CHIARELLA,N,138
4,15,2,PAOLA PETRELLI,PAOLA PETRELLI,N,138
4,15,6,MASSIMO LAMBIASE,MASSIMO LAMBIASE,N,138
5,16,6,ROMANO CARANCINI,ROMANO CARANCINI,N,138
5,16,5,GIOVANNA SALVUCCI,GIOVANNA SALVUCCI,N,138
5,16,2,LOREDANA RICCIO,LOREDANA RICCIO,N,138
5,16,1,FRANCESCO MICUCCI,FRANCESCO MICUCCI,N,138
5,16,3,SAURO SCAFICCHIA,SAURO SCAFICCHIA,N,138
5,16,4,ROBERTA PENNACCHIONI,ROBERTA PENNACCHIONI,N,138
6,17,5,GIACOMINO PIERGENTILI,GIACOMINO PIERGENTILI,N,138
6,17,2,STEFANO CARDINALI,STEFANO CARDINALI,N,138
6,17,1,STEFANO MASSIMILIANO GHIO,STEFANO MASSIMILIANO GHIO,N,138
6,17,3,CLAUDIA MARIA CURZI,CLAUDIA MARIA CURZI,N,138
6,17,4,LORETTA DICHIARA,LORETTA DICHIARA,N,138
6,17,6,SUSANNA VITARELLI,SUSANNA VITARELLI,N,138
7,13,1,MICHELE ACQUAVIVA,MICHELE ACQUAVIVA,N,138
7,13,2,MIHAELA ELENA CONSTANTIN,MIHAELA ELENA CONSTANTIN,N,138
7,13,3,BARBARA MORRESI,BARBARA MORRESI,N,138
7,13,4,ALESSANDRO ROSSI,ALESSANDRO ROSSI,N,138
8,8,4,GIUSEPPE PEZZANESI,GIUSEPPE PEZZANESI,N,138
8,8,2,DEBORAH PANTANA,DEBORAH PANTANA,N,138
8,8,6,WALTER ANTONELLI,WALTER ANTONELLI,N,138
8,8,5,PAOLA GIORGI,PAOLA GIORGI,N,138
8,8,1,ANNA MARIA TITTARELLI,ANNA MARIA TITTARELLI,N,138
8,8,3,FLAVIO ZURA,FLAVIO ZURA,N,138
9,6,5,ANNA MENGHI,ANNA MENGHI,N,138
9,6,4,RENZO MARINELLI,RENZO MARINELLI,N,138
9,6,2,EMANUELA ADDARIO,EMANUELA ADDARIO,N,138
9,6,6,FILIPPO SALTAMARTINI,FILIPPO SALTAMARTINI,N,138
9,6,1,LUIGI ZURA PUNTARONI,LUIGI ZURA PUNTARONI,N,138
9,6,3,MAIKA GABELLIERI detta MAICA,MAIKA GABELLIERI detta MAICA,N,138
10,9,5,GIANLUCA PASQUI,GIANLUCA PASQUI,N,138
10,9,3,RAFFAELE DELLE FAVE,RAFFAELE DELLE FAVE,N,138
10,9,1,FABRIZIO CIARAPICA,FABRIZIO CIARAPICA,N,138
10,9,4,NICOLETTA GOVERNATORI,NICOLETTA GOVERNATORI,N,138
10,9,6,TAMARA TORDINI,TAMARA TORDINI,N,138
10,9,2,SABRINA BAIOCCO,SABRINA BAIOCCO,N,138
11,7,1,LUCA MARCONI,LUCA MARCONI,N,138
11,7,6,ILENIA SABBATINI,ILENIA SABBATINI,N,138
11,7,4,SILVIA MEDORI,SILVIA MEDORI,N,138
11,7,2,LORENZO CIGNALI,LORENZO CIGNALI,N,138
11,7,3,PIERPAOLO FABBRACCI,PIERPAOLO FABBRACCI,N,138
11,7,5,ELENA POMPEI,ELENA POMPEI,N,138
12,5,4,ELENA LEONARDI,ELENA LEONARDI,N,138
12,5,2,FRANCESCO PIO COLOSI,FRANCESCO PIO COLOSI,N,138
12,5,5,SIMONE LIVI,SIMONE LIVI,N,138
12,5,6,MARIA LETIZIA SCALPELLI,MARIA LETIZIA SCALPELLI,N,138
12,5,1,PIERPAOLO BORRONI,PIERPAOLO BORRONI,N,138
12,5,3,TIZIANA GAZZELLINI,TIZIANA GAZZELLINI,N,138
13,10,4,GIANCARLO GIULIANELLI,GIANCARLO GIULIANELLI,N,138
13,10,6,PIETRO ANTONIO SICILIANO,PIETRO ANTONIO SICILIANO,N,138
13,10,5,ROMINA LEOMBRUNI,ROMINA LEOMBRUNI,N,138
13,10,1,BENEDETTA ABBADINI,BENEDETTA ABBADINI,N,138
13,10,3,LUDVINA CINTI,LUDVINA CINTI,N,138
13,10,2,GIOVANNI CHIUCCHI,GIOVANNI CHIUCCHI,N,138
14,12,1,GIAN-MARIO MERCORELLI,GIAN-MARIO MERCORELLI,N,138
14,12,5,ALESSANDRO NATALI,ALESSANDRO NATALI,N,138
14,12,3,FREDIANA CAPONE,FREDIANA CAPONE,N,138
14,12,4,MARIA ARCO BOIANO,MARIA ARCO BOIANO,N,138
14,12,6,CRISTINA BRUNELLI,CRISTINA BRUNELLI,N,138
14,12,2,RICCARDO ARBUATTI,RICCARDO ARBUATTI,N,138
15,2,6,TIZIANA RAMADORI,TIZIANA RAMADORI,N,138
15,2,1,VINCENZO ALESSANDRO LIPPO,VINCENZO ALESSANDRO LIPPO,N,138
15,2,2,ANNARITA BRAMUCCI,ANNARITA BRAMUCCI,N,138
15,2,3,GUGLIELMO MAGRI,GUGLIELMO MAGRI,N,138
15,2,4,PATRIZIA BIANCHINI,PATRIZIA BIANCHINI,N,138
15,2,5,MAURIZIO NARDOZZA,MAURIZIO NARDOZZA,N,138
16,11,6,FABIO TAFFETANI,FABIO TAFFETANI,N,138
16,11,4,BARBARA SALCOCCI,BARBARA SALCOCCI,N,138
16,11,1,ELISABETTA GIORGINI,ELISABETTA GIORGINI,N,138
16,11,5,MATTEO SIMONI,MATTEO SIMONI,N,138
16,11,3,ANTONIO PAGNANELLI,ANTONIO PAGNANELLI,N,138
16,11,2,KATIUSCIA MERLINI,KATIUSCIA MERLINI,N,138
17,4,1,PAOLA RAPONI,PAOLA RAPONI,N,138
17,4,2,FABIO MARZETTI,FABIO MARZETTI,N,138
17,4,3,MARCO AMAGLIANI,MARCO AMAGLIANI,N,138
17,4,4,ANDREA GENTILI,ANDREA GENTILI,N,138
17,4,5,SONIA MUZZI,SONIA MUZZI,N,138
17,4,6,ILENIA NERA,ILENIA NERA,N,138
18,3,1,STEFANIA SPURIO,STEFANIA SPURIO,N,138
18,3,2,FABIO SERVIDEI,FABIO SERVIDEI,N,138
1,1,1,ALESSANDRA CONTIGIANI,ALESSANDRA CONTIGIANI,N,139
1,1,2,DANIEL BONACCI,DANIEL BONACCI,N,139
1,1,3,ARIANNA VALERI,ARIANNA VALERI,N,139
1,1,4,GIANLUCA BALDINI,GIANLUCA BALDINI,N,139
2,18,2,FRANCESCO ACQUAROLI,FRANCESCO ACQUAROLI,N,139
2,18,1,SANDRO BISONNI,SANDRO BISONNI,N,139
2,18,5,VENANZO RONCHETTI,VENANZO RONCHETTI,N,139
2,18,3,SABRINA ERCOLANONI,SABRINA ERCOLANONI,N,139
2,18,4,GIULIA MESSERE,GIULIA MESSERE,N,139
2,18,6,ALESSANDRA ZAMPETTI,ALESSANDRA ZAMPETTI,N,139
3,14,3,FRANCESCO FIORDOMO,FRANCESCO FIORDOMO,N,139
3,14,1,FLAVIO CORRADINI,FLAVIO CORRADINI,N,139
3,14,5,LUCIA PISTELLI,LUCIA PISTELLI,N,139
3,14,4,MANILA ILARI,MANILA ILARI,N,139
3,14,2,NATALIA CONESTA',NATALIA CONESTA',N,139
3,14,6,MASSIMILIANO BUCCHI,MASSIMILIANO BUCCHI,N,139
4,15,2,PAOLA PETRELLI,PAOLA PETRELLI,N,139
4,15,4,GIOVANNI CHIARELLA,GIOVANNI CHIARELLA,N,139
4,15,1,FRANCESCO BRAVI,FRANCESCO BRAVI,N,139
4,15,3,CRISTIANA CECCHETTI,CRISTIANA CECCHETTI,N,139
4,15,5,ARIANA HOXHA,ARIANA HOXHA,N,139
4,15,6,MASSIMO LAMBIASE,MASSIMO LAMBIASE,N,139
5,16,4,ROBERTA PENNACCHIONI,ROBERTA PENNACCHIONI,N,139
5,16,6,ROMANO CARANCINI,ROMANO CARANCINI,N,139
5,16,1,FRANCESCO MICUCCI,FRANCESCO MICUCCI,N,139
5,16,5,GIOVANNA SALVUCCI,GIOVANNA SALVUCCI,N,139
5,16,2,LOREDANA RICCIO,LOREDANA RICCIO,N,139
5,16,3,SAURO SCAFICCHIA,SAURO SCAFICCHIA,N,139
6,17,1,STEFANO MASSIMILIANO GHIO,STEFANO MASSIMILIANO GHIO,N,139
6,17,6,SUSANNA VITARELLI,SUSANNA VITARELLI,N,139
6,17,2,STEFANO CARDINALI,STEFANO CARDINALI,N,139
6,17,3,CLAUDIA MARIA CURZI,CLAUDIA MARIA CURZI,N,139
6,17,4,LORETTA DICHIARA,LORETTA DICHIARA,N,139
6,17,5,GIACOMINO PIERGENTILI,GIACOMINO PIERGENTILI,N,139
7,13,2,MIHAELA ELENA CONSTANTIN,MIHAELA ELENA CONSTANTIN,N,139
7,13,1,MICHELE ACQUAVIVA,MICHELE ACQUAVIVA,N,139
7,13,3,BARBARA MORRESI,BARBARA MORRESI,N,139
7,13,4,ALESSANDRO ROSSI,ALESSANDRO ROSSI,N,139
8,8,1,ANNA MARIA TITTARELLI,ANNA MARIA TITTARELLI,N,139
8,8,5,PAOLA GIORGI,PAOLA GIORGI,N,139
8,8,4,GIUSEPPE PEZZANESI,GIUSEPPE PEZZANESI,N,139
8,8,2,DEBORAH PANTANA,DEBORAH PANTANA,N,139
8,8,6,WALTER ANTONELLI,WALTER ANTONELLI,N,139
8,8,3,FLAVIO ZURA,FLAVIO ZURA,N,139
9,6,2,EMANUELA ADDARIO,EMANUELA ADDARIO,N,139
9,6,5,ANNA MENGHI,ANNA MENGHI,N,139
9,6,4,RENZO MARINELLI,RENZO MARINELLI,N,139
9,6,1,LUIGI ZURA PUNTARONI,LUIGI ZURA PUNTARONI,N,139
9,6,6,FILIPPO SALTAMARTINI,FILIPPO SALTAMARTINI,N,139
9,6,3,MAIKA GABELLIERI detta MAICA,MAIKA GABELLIERI detta MAICA,N,139
10,9,2,SABRINA BAIOCCO,SABRINA BAIOCCO,N,139
10,9,5,GIANLUCA PASQUI,GIANLUCA PASQUI,N,139
10,9,1,FABRIZIO CIARAPICA,FABRIZIO CIARAPICA,N,139
10,9,3,RAFFAELE DELLE FAVE,RAFFAELE DELLE FAVE,N,139
10,9,4,NICOLETTA GOVERNATORI,NICOLETTA GOVERNATORI,N,139
10,9,6,TAMARA TORDINI,TAMARA TORDINI,N,139
11,7,3,PIERPAOLO FABBRACCI,PIERPAOLO FABBRACCI,N,139
11,7,1,LUCA MARCONI,LUCA MARCONI,N,139
11,7,4,SILVIA MEDORI,SILVIA MEDORI,N,139
11,7,6,ILENIA SABBATINI,ILENIA SABBATINI,N,139
11,7,2,LORENZO CIGNALI,LORENZO CIGNALI,N,139
11,7,5,ELENA POMPEI,ELENA POMPEI,N,139
12,5,4,ELENA LEONARDI,ELENA LEONARDI,N,139
12,5,5,SIMONE LIVI,SIMONE LIVI,N,139
12,5,1,PIERPAOLO BORRONI,PIERPAOLO BORRONI,N,139
12,5,3,TIZIANA GAZZELLINI,TIZIANA GAZZELLINI,N,139
12,5,2,FRANCESCO PIO COLOSI,FRANCESCO PIO COLOSI,N,139
12,5,6,MARIA LETIZIA SCALPELLI,MARIA LETIZIA SCALPELLI,N,139
13,10,4,GIANCARLO GIULIANELLI,GIANCARLO GIULIANELLI,N,139
13,10,5,ROMINA LEOMBRUNI,ROMINA LEOMBRUNI,N,139
13,10,1,BENEDETTA ABBADINI,BENEDETTA ABBADINI,N,139
13,10,6,PIETRO ANTONIO SICILIANO,PIETRO ANTONIO SICILIANO,N,139
13,10,2,GIOVANNI CHIUCCHI,GIOVANNI CHIUCCHI,N,139
13,10,3,LUDVINA CINTI,LUDVINA CINTI,N,139
14,12,1,GIAN-MARIO MERCORELLI,GIAN-MARIO MERCORELLI,N,139
14,12,6,CRISTINA BRUNELLI,CRISTINA BRUNELLI,N,139
14,12,4,MARIA ARCO BOIANO,MARIA ARCO BOIANO,N,139
14,12,5,ALESSANDRO NATALI,ALESSANDRO NATALI,N,139
14,12,2,RICCARDO ARBUATTI,RICCARDO ARBUATTI,N,139
14,12,3,FREDIANA CAPONE,FREDIANA CAPONE,N,139
15,2,1,VINCENZO ALESSANDRO LIPPO,VINCENZO ALESSANDRO LIPPO,N,139
15,2,6,TIZIANA RAMADORI,TIZIANA RAMADORI,N,139
15,2,2,ANNARITA BRAMUCCI,ANNARITA BRAMUCCI,N,139
15,2,3,GUGLIELMO MAGRI,GUGLIELMO MAGRI,N,139
15,2,4,PATRIZIA BIANCHINI,PATRIZIA BIANCHINI,N,139
15,2,5,MAURIZIO NARDOZZA,MAURIZIO NARDOZZA,N,139
16,11,1,ELISABETTA GIORGINI,ELISABETTA GIORGINI,N,139
16,11,6,FABIO TAFFETANI,FABIO TAFFETANI,N,139
16,11,2,KATIUSCIA MERLINI,KATIUSCIA MERLINI,N,139
16,11,5,MATTEO SIMONI,MATTEO SIMONI,N,139
16,11,3,ANTONIO PAGNANELLI,ANTONIO PAGNANELLI,N,139
16,11,4,BARBARA SALCOCCI,BARBARA SALCOCCI,N,139
17,4,1,PAOLA RAPONI,PAOLA RAPONI,N,139
17,4,3,MARCO AMAGLIANI,MARCO AMAGLIANI,N,139
