CODICE ISTAT,cogn,nome,a_nome,d_nasc,l_nasc,posC,desc_lis_r,img_lis_r,voti,perc,tot_vot_lis,perc_lis,IDPROVINCIAISTAT,IDREGIONE,Denominazione Regione,Denominazione dell'Unità territoriale sovracomunale (valida a fini statistici)
065098,ANGRISANO,SERGIO,,19540718000000,NAPOLI,1,,,0,0,0,0,065,15,Campania,Salerno
065098,CIRILLO,GIUSEPPE,DETTO DR. SEDUCTION,19530103000000,SANTA MARIA CAPUA VETERE (CE),4,,,0,0,0,0,065,15,Campania,Salerno
065099,DE LUCA,VINCENZO,,19490508000000,RUVO DEL MONTE (PZ),2,,,9326,78.02,8353,77.85,065,15,Campania,Salerno
065099,CALDORO,STEFANO,,19601203000000,CAMPOBASSO,7,,,1751,14.65,1687,15.72,065,15,Campania,Salerno
065099,CIARAMBINO,VALERIA,,19730408000000,POMIGLIANO D'ARCO,3,,,677,5.66,557,5.19,065,15,Campania,Salerno
065099,SALTALAMACCHIA,LUCA,,19730813000000,NAPOLI,5,,,100,0.84,71,0.66,065,15,Campania,Salerno
065099,GRANATO,GIULIANO,,19850926000000,NAPOLI,6,,,81,0.68,55,0.51,065,15,Campania,Salerno
065099,ANGRISANO,SERGIO,,19540718000000,NAPOLI,1,,,10,0.08,7,0.07,065,15,Campania,Salerno
065099,CIRILLO,GIUSEPPE,DETTO DR. SEDUCTION,19530103000000,SANTA MARIA CAPUA VETERE (CE),4,,,8,0.07,0,0,065,15,Campania,Salerno
065100,DE LUCA,VINCENZO,,19490508000000,RUVO DEL MONTE (PZ),2,,,1639,69.83,1426,67.84,065,15,Campania,Salerno
065100,CALDORO,STEFANO,,19601203000000,CAMPOBASSO,7,,,505,21.52,475,22.60,065,15,Campania,Salerno
065100,CIARAMBINO,VALERIA,,19730408000000,POMIGLIANO D'ARCO,3,,,176,7.50,176,8.37,065,15,Campania,Salerno
065100,GRANATO,GIULIANO,,19850926000000,NAPOLI,6,,,14,0.60,14,0.67,065,15,Campania,Salerno
065100,SALTALAMACCHIA,LUCA,,19730813000000,NAPOLI,5,,,11,0.47,11,0.52,065,15,Campania,Salerno
065100,ANGRISANO,SERGIO,,19540718000000,NAPOLI,1,,,1,0.04,0,0,065,15,Campania,Salerno
065100,CIRILLO,GIUSEPPE,DETTO DR. SEDUCTION,19530103000000,SANTA MARIA CAPUA VETERE (CE),4,,,1,0.04,0,0,065,15,Campania,Salerno
065101,DE LUCA,VINCENZO,,19490508000000,RUVO DEL MONTE (PZ),2,,,923,73.37,878,72.56,065,15,Campania,Salerno
065101,CALDORO,STEFANO,,19601203000000,CAMPOBASSO,7,,,201,15.98,196,16.20,065,15,Campania,Salerno
065101,SALTALAMACCHIA,LUCA,,19730813000000,NAPOLI,5,,,89,7.07,93,7.69,065,15,Campania,Salerno
065101,CIARAMBINO,VALERIA,,19730408000000,POMIGLIANO D'ARCO,3,,,38,3.02,38,3.14,065,15,Campania,Salerno
065101,GRANATO,GIULIANO,,19850926000000,NAPOLI,6,,,5,0.40,3,0.25,065,15,Campania,Salerno
065101,ANGRISANO,SERGIO,,19540718000000,NAPOLI,1,,,2,0.16,2,0.17,065,15,Campania,Salerno
065101,CIRILLO,GIUSEPPE,DETTO DR. SEDUCTION,19530103000000,SANTA MARIA CAPUA VETERE (CE),4,,,0,0,0,0,065,15,Campania,Salerno
065102,DE LUCA,VINCENZO,,19490508000000,RUVO DEL MONTE (PZ),2,,,755,81.01,666,79.38,065,15,Campania,Salerno
065102,CALDORO,STEFANO,,19601203000000,CAMPOBASSO,7,,,86,9.23,83,9.89,065,15,Campania,Salerno
065102,CIARAMBINO,VALERIA,,19730408000000,POMIGLIANO D'ARCO,3,,,81,8.69,80,9.54,065,15,Campania,Salerno
065102,GRANATO,GIULIANO,,19850926000000,NAPOLI,6,,,7,0.75,8,0.95,065,15,Campania,Salerno
065102,SALTALAMACCHIA,LUCA,,19730813000000,NAPOLI,5,,,3,0.32,2,0.24,065,15,Campania,Salerno
065102,ANGRISANO,SERGIO,,19540718000000,NAPOLI,1,,,0,0,0,0,065,15,Campania,Salerno
065102,CIRILLO,GIUSEPPE,DETTO DR. SEDUCTION,19530103000000,SANTA MARIA CAPUA VETERE (CE),4,,,0,0,0,0,065,15,Campania,Salerno
065103,DE LUCA,VINCENZO,,19490508000000,RUVO DEL MONTE (PZ),2,,,321,68.15,220,65.28,065,15,Campania,Salerno
065103,CALDORO,STEFANO,,19601203000000,CAMPOBASSO,7,,,115,24.42,89,26.41,065,15,Campania,Salerno
065103,CIARAMBINO,VALERIA,,19730408000000,POMIGLIANO D'ARCO,3,,,16,3.40,9,2.67,065,15,Campania,Salerno
065103,SALTALAMACCHIA,LUCA,,19730813000000,NAPOLI,5,,,13,2.76,13,3.86,065,15,Campania,Salerno
065103,GRANATO,GIULIANO,,19850926000000,NAPOLI,6,,,6,1.27,6,1.78,065,15,Campania,Salerno
065103,ANGRISANO,SERGIO,,19540718000000,NAPOLI,1,,,0,0,0,0,065,15,Campania,Salerno
065103,CIRILLO,GIUSEPPE,DETTO DR. SEDUCTION,19530103000000,SANTA MARIA CAPUA VETERE (CE),4,,,0,0,0,0,065,15,Campania,Salerno
065104,DE LUCA,VINCENZO,,19490508000000,RUVO DEL MONTE (PZ),2,,,860,73.63,762,72.71,065,15,Campania,Salerno
065104,CALDORO,STEFANO,,19601203000000,CAMPOBASSO,7,,,267,22.86,247,23.57,065,15,Campania,Salerno
065104,CIARAMBINO,VALERIA,,19730408000000,POMIGLIANO D'ARCO,3,,,30,2.57,33,3.15,065,15,Campania,Salerno
065104,GRANATO,GIULIANO,,19850926000000,NAPOLI,6,,,8,0.68,5,0.48,065,15,Campania,Salerno
065104,CIRILLO,GIUSEPPE,DETTO DR. SEDUCTION,19530103000000,SANTA MARIA CAPUA VETERE (CE),4,,,2,0.17,0,0,065,15,Campania,Salerno
065104,SALTALAMACCHIA,LUCA,,19730813000000,NAPOLI,5,,,1,0.09,1,0.10,065,15,Campania,Salerno
065104,ANGRISANO,SERGIO,,19540718000000,NAPOLI,1,,,0,0,0,0,065,15,Campania,Salerno
065105,DE LUCA,VINCENZO,,19490508000000,RUVO DEL MONTE (PZ),2,,,497,80.68,494,80.59,065,15,Campania,Salerno
065105,CALDORO,STEFANO,,19601203000000,CAMPOBASSO,7,,,108,17.53,108,17.62,065,15,Campania,Salerno
065105,CIARAMBINO,VALERIA,,19730408000000,POMIGLIANO D'ARCO,3,,,10,1.62,10,1.63,065,15,Campania,Salerno
065105,GRANATO,GIULIANO,,19850926000000,NAPOLI,6,,,1,0.16,1,0.16,065,15,Campania,Salerno
065105,ANGRISANO,SERGIO,,19540718000000,NAPOLI,1,,,0,0,0,0,065,15,Campania,Salerno
065105,CIRILLO,GIUSEPPE,DETTO DR. SEDUCTION,19530103000000,SANTA MARIA CAPUA VETERE (CE),4,,,0,0,0,0,065,15,Campania,Salerno
065105,SALTALAMACCHIA,LUCA,,19730813000000,NAPOLI,5,,,0,0,0,0,065,15,Campania,Salerno
065106,DE LUCA,VINCENZO,,19490508000000,RUVO DEL MONTE (PZ),2,,,2779,78.75,2690,78.93,065,15,Campania,Salerno
065106,CALDORO,STEFANO,,19601203000000,CAMPOBASSO,7,,,452,12.81,434,12.73,065,15,Campania,Salerno
065106,CIARAMBINO,VALERIA,,19730408000000,POMIGLIANO D'ARCO,3,,,280,7.93,271,7.95,065,15,Campania,Salerno
065106,GRANATO,GIULIANO,,19850926000000,NAPOLI,6,,,14,0.40,10,0.29,065,15,Campania,Salerno
065106,SALTALAMACCHIA,LUCA,,19730813000000,NAPOLI,5,,,3,0.09,3,0.09,065,15,Campania,Salerno
065106,CIRILLO,GIUSEPPE,DETTO DR. SEDUCTION,19530103000000,SANTA MARIA CAPUA VETERE (CE),4,,,1,0.03,0,0,065,15,Campania,Salerno
065106,ANGRISANO,SERGIO,,19540718000000,NAPOLI,1,,,0,0,0,0,065,15,Campania,Salerno
065107,CALDORO,STEFANO,,19601203000000,CAMPOBASSO,7,,,496,57.01,513,60.85,065,15,Campania,Salerno
065107,DE LUCA,VINCENZO,,19490508000000,RUVO DEL MONTE (PZ),2,,,342,39.31,301,35.71,065,15,Campania,Salerno
065107,CIARAMBINO,VALERIA,,19730408000000,POMIGLIANO D'ARCO,3,,,27,3.10,25,2.97,065,15,Campania,Salerno
065107,SALTALAMACCHIA,LUCA,,19730813000000,NAPOLI,5,,,3,0.34,2,0.24,065,15,Campania,Salerno
065107,GRANATO,GIULIANO,,19850926000000,NAPOLI,6,,,2,0.23,2,0.24,065,15,Campania,Salerno
065107,ANGRISANO,SERGIO,,19540718000000,NAPOLI,1,,,0,0,0,0,065,15,Campania,Salerno
065107,CIRILLO,GIUSEPPE,DETTO DR. SEDUCTION,19530103000000,SANTA MARIA CAPUA VETERE (CE),4,,,0,0,0,0,065,15,Campania,Salerno
065108,DE LUCA,VINCENZO,,19490508000000,RUVO DEL MONTE (PZ),2,,,3381,75.45,2679,78.33,065,15,Campania,Salerno
065108,CALDORO,STEFANO,,19601203000000,CAMPOBASSO,7,,,721,16.09,543,15.88,065,15,Campania,Salerno
065108,CIARAMBINO,VALERIA,,19730408000000,POMIGLIANO D'ARCO,3,,,312,6.96,173,5.06,065,15,Campania,Salerno
065108,GRANATO,GIULIANO,,19850926000000,NAPOLI,6,,,31,0.69,12,0.35,065,15,Campania,Salerno
065108,SALTALAMACCHIA,LUCA,,19730813000000,NAPOLI,5,,,26,0.58,11,0.32,065,15,Campania,Salerno
065108,ANGRISANO,SERGIO,,19540718000000,NAPOLI,1,,,6,0.13,2,0.06,065,15,Campania,Salerno
065108,CIRILLO,GIUSEPPE,DETTO DR. SEDUCTION,19530103000000,SANTA MARIA CAPUA VETERE (CE),4,,,4,0.09,0,0,065,15,Campania,Salerno
065109,DE LUCA,VINCENZO,,19490508000000,RUVO DEL MONTE (PZ),2,,,462,68.44,441,67.02,065,15,Campania,Salerno
065109,CALDORO,STEFANO,,19601203000000,CAMPOBASSO,7,,,173,25.63,177,26.90,065,15,Campania,Salerno
065109,CIARAMBINO,VALERIA,,19730408000000,POMIGLIANO D'ARCO,3,,,32,4.74,32,4.86,065,15,Campania,Salerno
065109,GRANATO,GIULIANO,,19850926000000,NAPOLI,6,,,7,1.04,7,1.06,065,15,Campania,Salerno
065109,SALTALAMACCHIA,LUCA,,19730813000000,NAPOLI,5,,,1,0.15,1,0.15,065,15,Campania,Salerno
065109,ANGRISANO,SERGIO,,19540718000000,NAPOLI,1,,,0,0,0,0,065,15,Campania,Salerno
065109,CIRILLO,GIUSEPPE,DETTO DR. SEDUCTION,19530103000000,SANTA MARIA CAPUA VETERE (CE),4,,,0,0,0,0,065,15,Campania,Salerno
065110,DE LUCA,VINCENZO,,19490508000000,RUVO DEL MONTE (PZ),2,,,92,50.55,85,50.00,065,15,Campania,Salerno
065110,CALDORO,STEFANO,,19601203000000,CAMPOBASSO,7,,,84,46.15,80,47.06,065,15,Campania,Salerno
065110,CIARAMBINO,VALERIA,,19730408000000,POMIGLIANO D'ARCO,3,,,4,2.20,4,2.35,065,15,Campania,Salerno
065110,SALTALAMACCHIA,LUCA,,19730813000000,NAPOLI,5,,,1,0.55,0,0,065,15,Campania,Salerno
065110,GRANATO,GIULIANO,,19850926000000,NAPOLI,6,,,1,0.55,1,0.59,065,15,Campania,Salerno
065110,ANGRISANO,SERGIO,,19540718000000,NAPOLI,1,,,0,0,0,0,065,15,Campania,Salerno
065110,CIRILLO,GIUSEPPE,DETTO DR. SEDUCTION,19530103000000,SANTA MARIA CAPUA VETERE (CE),4,,,0,0,0,0,065,15,Campania,Salerno
065111,DE LUCA,VINCENZO,,19490508000000,RUVO DEL MONTE (PZ),2,,,222,67.48,212,66.67,065,15,Campania,Salerno
065111,CALDORO,STEFANO,,19601203000000,CAMPOBASSO,7,,,94,28.57,93,29.25,065,15,Campania,Salerno
065111,CIARAMBINO,VALERIA,,19730408000000,POMIGLIANO D'ARCO,3,,,10,3.04,11,3.46,065,15,Campania,Salerno
065111,SALTALAMACCHIA,LUCA,,19730813000000,NAPOLI,5,,,2,0.61,2,0.63,065,15,Campania,Salerno
065111,CIRILLO,GIUSEPPE,DETTO DR. SEDUCTION,19530103000000,SANTA MARIA CAPUA VETERE (CE),4,,,1,0.30,0,0,065,15,Campania,Salerno
065111,ANGRISANO,SERGIO,,19540718000000,NAPOLI,1,,,0,0,0,0,065,15,Campania,Salerno
065111,GRANATO,GIULIANO,,19850926000000,NAPOLI,6,,,0,0,0,0,065,15,Campania,Salerno
065112,DE LUCA,VINCENZO,,19490508000000,RUVO DEL MONTE (PZ),2,,,323,78.59,311,79.34,065,15,Campania,Salerno
065112,CALDORO,STEFANO,,19601203000000,CAMPOBASSO,7,,,58,14.11,55,14.03,065,15,Campania,Salerno
065112,CIARAMBINO,VALERIA,,19730408000000,POMIGLIANO D'ARCO,3,,,17,4.14,15,3.83,065,15,Campania,Salerno
065112,GRANATO,GIULIANO,,19850926000000,NAPOLI,6,,,8,1.95,6,1.53,065,15,Campania,Salerno
065112,SALTALAMACCHIA,LUCA,,19730813000000,NAPOLI,5,,,5,1.22,5,1.28,065,15,Campania,Salerno
065112,ANGRISANO,SERGIO,,19540718000000,NAPOLI,1,,,0,0,0,0,065,15,Campania,Salerno
065112,CIRILLO,GIUSEPPE,DETTO DR. SEDUCTION,19530103000000,SANTA MARIA CAPUA VETERE (CE),4,,,0,0,0,0,065,15,Campania,Salerno
065113,DE LUCA,VINCENZO,,19490508000000,RUVO DEL MONTE (PZ),2,,,205,76.78,190,75.10,065,15,Campania,Salerno
065113,CALDORO,STEFANO,,19601203000000,CAMPOBASSO,7,,,48,17.98,49,19.37,065,15,Campania,Salerno
065113,CIARAMBINO,VALERIA,,19730408000000,POMIGLIANO D'ARCO,3,,,11,4.12,11,4.35,065,15,Campania,Salerno
065113,ANGRISANO,SERGIO,,19540718000000,NAPOLI,1,,,1,0.37,1,0.40,065,15,Campania,Salerno
065113,SALTALAMACCHIA,LUCA,,19730813000000,NAPOLI,5,,,1,0.37,1,0.40,065,15,Campania,Salerno
065113,GRANATO,GIULIANO,,19850926000000,NAPOLI,6,,,1,0.37,1,0.40,065,15,Campania,Salerno
065113,CIRILLO,GIUSEPPE,DETTO DR. SEDUCTION,19530103000000,SANTA MARIA CAPUA VETERE (CE),4,,,0,0,0,0,065,15,Campania,Salerno
065114,DE LUCA,VINCENZO,,19490508000000,RUVO DEL MONTE (PZ),2,,,4417,76.22,4206,76.24,065,15,Campania,Salerno
065114,CALDORO,STEFANO,,19601203000000,CAMPOBASSO,7,,,1172,20.22,1136,20.59,065,15,Campania,Salerno
065114,CIARAMBINO,VALERIA,,19730408000000,POMIGLIANO D'ARCO,3,,,160,2.76,135,2.45,065,15,Campania,Salerno
065114,GRANATO,GIULIANO,,19850926000000,NAPOLI,6,,,19,0.33,17,0.31,065,15,Campania,Salerno
065114,SALTALAMACCHIA,LUCA,,19730813000000,NAPOLI,5,,,16,0.28,11,0.20,065,15,Campania,Salerno
065114,ANGRISANO,SERGIO,,19540718000000,NAPOLI,1,,,11,0.19,12,0.22,065,15,Campania,Salerno
065114,CIRILLO,GIUSEPPE,DETTO DR. SEDUCTION,19530103000000,SANTA MARIA CAPUA VETERE (CE),4,,,0,0,0,0,065,15,Campania,Salerno
065115,DE LUCA,VINCENZO,,19490508000000,RUVO DEL MONTE (PZ),2,,,670,72.43,595,71.26,065,15,Campania,Salerno
065115,CALDORO,STEFANO,,19601203000000,CAMPOBASSO,7,,,171,18.49,167,20.00,065,15,Campania,Salerno
065115,CIARAMBINO,VALERIA,,19730408000000,POMIGLIANO D'ARCO,3,,,74,8.00,65,7.78,065,15,Campania,Salerno
065115,SALTALAMACCHIA,LUCA,,19730813000000,NAPOLI,5,,,6,0.65,5,0.60,065,15,Campania,Salerno
065115,GRANATO,GIULIANO,,19850926000000,NAPOLI,6,,,4,0.43,3,0.36,065,15,Campania,Salerno
065115,ANGRISANO,SERGIO,,19540718000000,NAPOLI,1,,,0,0,0,0,065,15,Campania,Salerno
065115,CIRILLO,GIUSEPPE,DETTO DR. SEDUCTION,19530103000000,SANTA MARIA CAPUA VETERE (CE),4,,,0,0,0,0,065,15,Campania,Salerno
065116,DE LUCA,VINCENZO,,19490508000000,RUVO DEL MONTE (PZ),2,,,48710,75.89,40847,74.02,065,15,Campania,Salerno
065116,CALDORO,STEFANO,,19601203000000,CAMPOBASSO,7,,,9596,14.95,9233,16.73,065,15,Campania,Salerno
065116,CIARAMBINO,VALERIA,,19730408000000,POMIGLIANO D'ARCO,3,,,3975,6.19,3496,6.33,065,15,Campania,Salerno
065116,SALTALAMACCHIA,LUCA,,19730813000000,NAPOLI,5,,,1089,1.70,982,1.78,065,15,Campania,Salerno
065116,GRANATO,GIULIANO,,19850926000000,NAPOLI,6,,,698,1.09,574,1.04,065,15,Campania,Salerno
065116,ANGRISANO,SERGIO,,19540718000000,NAPOLI,1,,,78,0.12,54,0.10,065,15,Campania,Salerno
065116,CIRILLO,GIUSEPPE,DETTO DR. SEDUCTION,19530103000000,SANTA MARIA CAPUA VETERE (CE),4,,,42,0.07,0,0,065,15,Campania,Salerno
065117,DE LUCA,VINCENZO,,19490508000000,RUVO DEL MONTE (PZ),2,,,234,80.69,227,80.21,065,15,Campania,Salerno
065117,CALDORO,STEFANO,,19601203000000,CAMPOBASSO,7,,,45,15.52,45,15.90,065,15,Campania,Salerno
065117,CIARAMBINO,VALERIA,,19730408000000,POMIGLIANO D'ARCO,3,,,6,2.07,6,2.12,065,15,Campania,Salerno
065117,ANGRISANO,SERGIO,,19540718000000,NAPOLI,1,,,4,1.38,4,1.41,065,15,Campania,Salerno
065117,GRANATO,GIULIANO,,19850926000000,NAPOLI,6,,,1,0.34,1,0.35,065,15,Campania,Salerno
065117,CIRILLO,GIUSEPPE,DETTO DR. SEDUCTION,19530103000000,SANTA MARIA CAPUA VETERE (CE),4,,,0,0,0,0,065,15,Campania,Salerno
065117,SALTALAMACCHIA,LUCA,,19730813000000,NAPOLI,5,,,0,0,0,0,065,15,Campania,Salerno
065118,DE LUCA,VINCENZO,,19490508000000,RUVO DEL MONTE (PZ),2,,,3033,84.32,2694,85.20,065,15,Campania,Salerno
065118,CALDORO,STEFANO,,19601203000000,CAMPOBASSO,7,,,374,10.40,311,9.84,065,15,Campania,Salerno
065118,CIARAMBINO,VALERIA,,19730408000000,POMIGLIANO D'ARCO,3,,,145,4.03,128,4.05,065,15,Campania,Salerno
065118,SALTALAMACCHIA,LUCA,,19730813000000,NAPOLI,5,,,21,0.58,12,0.38,065,15,Campania,Salerno
065118,GRANATO,GIULIANO,,19850926000000,NAPOLI,6,,,20,0.56,16,0.51,065,15,Campania,Salerno
065118,CIRILLO,GIUSEPPE,DETTO DR. SEDUCTION,19530103000000,SANTA MARIA CAPUA VETERE (CE),4,,,3,0.08,0,0,065,15,Campania,Salerno
065118,ANGRISANO,SERGIO,,19540718000000,NAPOLI,1,,,1,0.03,1,0.03,065,15,Campania,Salerno
065119,DE LUCA,VINCENZO,,19490508000000,RUVO DEL MONTE (PZ),2,,,1225,54.61,1163,53.11,065,15,Campania,Salerno
065119,CALDORO,STEFANO,,19601203000000,CAMPOBASSO,7,,,898,40.04,905,41.32,065,15,Campania,Salerno
065119,CIARAMBINO,VALERIA,,19730408000000,POMIGLIANO D'ARCO,3,,,74,3.30,80,3.65,065,15,Campania,Salerno
065119,GRANATO,GIULIANO,,19850926000000,NAPOLI,6,,,23,1.03,21,0.96,065,15,Campania,Salerno
065119,SALTALAMACCHIA,LUCA,,19730813000000,NAPOLI,5,,,21,0.94,19,0.87,065,15,Campania,Salerno
065119,ANGRISANO,SERGIO,,19540718000000,NAPOLI,1,,,2,0.09,2,0.09,065,15,Campania,Salerno
065119,CIRILLO,GIUSEPPE,DETTO DR. SEDUCTION,19530103000000,SANTA MARIA CAPUA VETERE (CE),4,,,0,0,0,0,065,15,Campania,Salerno
065120,DE LUCA,VINCENZO,,19490508000000,RUVO DEL MONTE (PZ),2,,,1353,65.68,1291,64.39,065,15,Campania,Salerno
065120,CALDORO,STEFANO,,19601203000000,CAMPOBASSO,7,,,610,29.61,623,31.07,065,15,Campania,Salerno
065120,CIARAMBINO,VALERIA,,19730408000000,POMIGLIANO D'ARCO,3,,,80,3.88,78,3.89,065,15,Campania,Salerno
065120,GRANATO,GIULIANO,,19850926000000,NAPOLI,6,,,14,0.68,10,0.50,065,15,Campania,Salerno
065120,ANGRISANO,SERGIO,,19540718000000,NAPOLI,1,,,2,0.10,2,0.10,065,15,Campania,Salerno
065120,SALTALAMACCHIA,LUCA,,19730813000000,NAPOLI,5,,,1,0.05,1,0.05,065,15,Campania,Salerno
065120,CIRILLO,GIUSEPPE,DETTO DR. SEDUCTION,19530103000000,SANTA MARIA CAPUA VETERE (CE),4,,,0,0,0,0,065,15,Campania,Salerno
065121,DE LUCA,VINCENZO,,19490508000000,RUVO DEL MONTE (PZ),2,,,1032,77.48,920,75.85,065,15,Campania,Salerno
065121,CALDORO,STEFANO,,19601203000000,CAMPOBASSO,7,,,213,15.99,216,17.81,065,15,Campania,Salerno
065121,CIARAMBINO,VALERIA,,19730408000000,POMIGLIANO D'ARCO,3,,,66,4.95,57,4.70,065,15,Campania,Salerno
065121,SALTALAMACCHIA,LUCA,,19730813000000,NAPOLI,5,,,11,0.83,10,0.82,065,15,Campania,Salerno
065121,GRANATO,GIULIANO,,19850926000000,NAPOLI,6,,,10,0.75,10,0.82,065,15,Campania,Salerno
065121,ANGRISANO,SERGIO,,19540718000000,NAPOLI,1,,,0,0,0,0,065,15,Campania,Salerno
065121,CIRILLO,GIUSEPPE,DETTO DR. SEDUCTION,19530103000000,SANTA MARIA CAPUA VETERE (CE),4,,,0,0,0,0,065,15,Campania,Salerno
065122,DE LUCA,VINCENZO,,19490508000000,RUVO DEL MONTE (PZ),2,,,4166,76.99,3928,76.54,065,15,Campania,Salerno
065122,CALDORO,STEFANO,,19601203000000,CAMPOBASSO,7,,,855,15.80,836,16.29,065,15,Campania,Salerno
065122,CIARAMBINO,VALERIA,,19730408000000,POMIGLIANO D'ARCO,3,,,315,5.82,299,5.83,065,15,Campania,Salerno
065122,GRANATO,GIULIANO,,19850926000000,NAPOLI,6,,,38,0.70,36,0.70,065,15,Campania,Salerno
065122,SALTALAMACCHIA,LUCA,,19730813000000,NAPOLI,5,,,29,0.54,28,0.55,065,15,Campania,Salerno
065122,ANGRISANO,SERGIO,,19540718000000,NAPOLI,1,,,5,0.09,5,0.10,065,15,Campania,Salerno
065122,CIRILLO,GIUSEPPE,DETTO DR. SEDUCTION,19530103000000,SANTA MARIA CAPUA VETERE (CE),4,,,3,0.06,0,0,065,15,Campania,Salerno
065123,DE LUCA,VINCENZO,,19490508000000,RUVO DEL MONTE (PZ),2,,,250,62.34,215,59.89,065,15,Campania,Salerno
065123,CALDORO,STEFANO,,19601203000000,CAMPOBASSO,7,,,82,20.45,84,23.40,065,15,Campania,Salerno
065123,CIARAMBINO,VALERIA,,19730408000000,POMIGLIANO D'ARCO,3,,,66,16.46,58,16.16,065,15,Campania,Salerno
065123,SALTALAMACCHIA,LUCA,,19730813000000,NAPOLI,5,,,2,0.50,2,0.56,065,15,Campania,Salerno
065123,GRANATO,GIULIANO,,19850926000000,NAPOLI,6,,,1,0.25,0,0,065,15,Campania,Salerno
065123,ANGRISANO,SERGIO,,19540718000000,NAPOLI,1,,,0,0,0,0,065,15,Campania,Salerno
065123,CIRILLO,GIUSEPPE,DETTO DR. SEDUCTION,19530103000000,SANTA MARIA CAPUA VETERE (CE),4,,,0,0,0,0,065,15,Campania,Salerno
065124,DE LUCA,VINCENZO,,19490508000000,RUVO DEL MONTE (PZ),2,,,199,69.10,190,69.09,065,15,Campania,Salerno
065124,CALDORO,STEFANO,,19601203000000,CAMPOBASSO,7,,,53,18.40,46,16.73,065,15,Campania,Salerno
065124,CIARAMBINO,VALERIA,,19730408000000,POMIGLIANO D'ARCO,3,,,32,11.11,37,13.45,065,15,Campania,Salerno
065124,CIRILLO,GIUSEPPE,DETTO DR. SEDUCTION,19530103000000,SANTA MARIA CAPUA VETERE (CE),4,,,2,0.69,0,0,065,15,Campania,Salerno
065124,SALTALAMACCHIA,LUCA,,19730813000000,NAPOLI,5,,,1,0.35,1,0.36,065,15,Campania,Salerno
065124,GRANATO,GIULIANO,,19850926000000,NAPOLI,6,,,1,0.35,1,0.36,065,15,Campania,Salerno
065124,ANGRISANO,SERGIO,,19540718000000,NAPOLI,1,,,0,0,0,0,065,15,Campania,Salerno
065125,DE LUCA,VINCENZO,,19490508000000,RUVO DEL MONTE (PZ),2,,,668,77.95,646,78.97,065,15,Campania,Salerno
065125,CALDORO,STEFANO,,19601203000000,CAMPOBASSO,7,,,141,16.45,132,16.14,065,15,Campania,Salerno
065125,CIARAMBINO,VALERIA,,19730408000000,POMIGLIANO D'ARCO,3,,,29,3.38,27,3.30,065,15,Campania,Salerno
065125,GRANATO,GIULIANO,,19850926000000,NAPOLI,6,,,13,1.52,10,1.22,065,15,Campania,Salerno
065125,ANGRISANO,SERGIO,,19540718000000,NAPOLI,1,,,3,0.35,1,0.12,065,15,Campania,Salerno
065125,SALTALAMACCHIA,LUCA,,19730813000000,NAPOLI,5,,,2,0.23,2,0.24,065,15,Campania,Salerno
065125,CIRILLO,GIUSEPPE,DETTO DR. SEDUCTION,19530103000000,SANTA MARIA CAPUA VETERE (CE),4,,,1,0.12,0,0,065,15,Campania,Salerno
065126,DE LUCA,VINCENZO,,19490508000000,RUVO DEL MONTE (PZ),2,,,625,81.17,588,81.55,065,15,Campania,Salerno
065126,CALDORO,STEFANO,,19601203000000,CAMPOBASSO,7,,,130,16.88,120,16.64,065,15,Campania,Salerno
065126,CIARAMBINO,VALERIA,,19730408000000,POMIGLIANO D'ARCO,3,,,10,1.30,9,1.25,065,15,Campania,Salerno
065126,SALTALAMACCHIA,LUCA,,19730813000000,NAPOLI,5,,,3,0.39,3,0.42,065,15,Campania,Salerno
065126,ANGRISANO,SERGIO,,19540718000000,NAPOLI,1,,,1,0.13,1,0.14,065,15,Campania,Salerno
065126,CIRILLO,GIUSEPPE,DETTO DR. SEDUCTION,19530103000000,SANTA MARIA CAPUA VETERE (CE),4,,,1,0.13,0,0,065,15,Campania,Salerno
065126,GRANATO,GIULIANO,,19850926000000,NAPOLI,6,,,0,0,0,0,065,15,Campania,Salerno
065127,CALDORO,STEFANO,,19601203000000,CAMPOBASSO,7,,,1224,66.06,1297,72.78,065,15,Campania,Salerno
065127,DE LUCA,VINCENZO,,19490508000000,RUVO DEL MONTE (PZ),2,,,561,30.28,424,23.79,065,15,Campania,Salerno
065127,CIARAMBINO,VALERIA,,19730408000000,POMIGLIANO D'ARCO,3,,,58,3.13,52,2.92,065,15,Campania,Salerno
065127,GRANATO,GIULIANO,,19850926000000,NAPOLI,6,,,7,0.38,7,0.39,065,15,Campania,Salerno
065127,SALTALAMACCHIA,LUCA,,19730813000000,NAPOLI,5,,,2,0.11,2,0.11,065,15,Campania,Salerno
065127,ANGRISANO,SERGIO,,19540718000000,NAPOLI,1,,,1,0.05,0,0,065,15,Campania,Salerno
065127,CIRILLO,GIUSEPPE,DETTO DR. SEDUCTION,19530103000000,SANTA MARIA CAPUA VETERE (CE),4,,,0,0,0,0,065,15,Campania,Salerno
065128,DE LUCA,VINCENZO,,19490508000000,RUVO DEL MONTE (PZ),2,,,232,73.65,225,73.77,065,15,Campania,Salerno
065128,CALDORO,STEFANO,,19601203000000,CAMPOBASSO,7,,,64,20.32,62,20.33,065,15,Campania,Salerno
065128,CIARAMBINO,VALERIA,,19730408000000,POMIGLIANO D'ARCO,3,,,13,4.13,12,3.93,065,15,Campania,Salerno
