CODICE ISTAT,posC,ln,pos,desc_lis_c,img_lis_c,voti,perc,IDPROVINCIAISTAT,IDREGIONE,Denominazione Regione,Denominazione dell'Unità territoriale sovracomunale (valida a fini statistici)
065110,7,4,22,ADC - ALLEANZA DI CENTRO,7-20200920000000-22-072.png,4,2.35,065,15,Campania,Salerno
065110,7,5,23,IDENTITÀ MERIDIONALE MACROREGIONE SUD,7-20200920000000-23-072.png,1,0.59,065,15,Campania,Salerno
065110,3,0,1,MOVIMENTO 5 STELLE,7-20200920000000-1-072.png,4,2.35,065,15,Campania,Salerno
065110,5,0,13,TERRA,7-20200920000000-13-072.png,0,0,065,15,Campania,Salerno
065110,6,0,7,POTERE AL POPOLO!,7-20200920000000-7-072.png,1,0.59,065,15,Campania,Salerno
065110,1,0,26,TERZO POLO,7-20200920000000-26-072.png,0,0,065,15,Campania,Salerno
065111,2,0,4,PARTITO DEMOCRATICO,7-20200920000000-4-072.png,61,19.18,065,15,Campania,Salerno
065111,2,1,15,ITALIA VIVA,7-20200920000000-15-072.png,52,16.35,065,15,Campania,Salerno
065111,2,2,6,DE LUCA PRESIDENTE,7-20200920000000-6-072.png,26,8.18,065,15,Campania,Salerno
065111,2,3,19,FARE DEMOCRATICO - POPOLARI,7-20200920000000-19-072.png,15,4.72,065,15,Campania,Salerno
065111,2,4,2,PARTITO SOCIALISTA ITALIANO,7-20200920000000-2-072.png,11,3.46,065,15,Campania,Salerno
065111,2,5,10,CENTRO DEMOCRATICO,7-20200920000000-10-072.png,9,2.83,065,15,Campania,Salerno
065111,2,6,18,LIBERALDEMOCRATICI - MODERATI,7-20200920000000-18-072.png,8,2.52,065,15,Campania,Salerno
065111,2,7,3,DEMOCRATICI E PROGRESSISTI,7-20200920000000-3-072.png,8,2.52,065,15,Campania,Salerno
065111,2,8,16,NOI CAMPANI,7-20200920000000-16-072.png,7,2.20,065,15,Campania,Salerno
065111,2,9,5,CAMPANIA LIBERA,7-20200920000000-5-072.png,6,1.89,065,15,Campania,Salerno
065111,2,10,14,+CAMPANIA IN EUROPA,7-20200920000000-14-072.png,5,1.57,065,15,Campania,Salerno
065111,2,11,25,PER LE PERSONE E LA COMUNITA',7-20200920000000-25-072.png,2,0.63,065,15,Campania,Salerno
065111,2,12,20,DAVVERO - PARTITO ANIMALISTA,7-20200920000000-20-072.png,1,0.31,065,15,Campania,Salerno
065111,2,13,21,PARTITO REPUBBLICANO ITALIANO - LEGA PER L'ITALIA,7-20200920000000-21-072.png,1,0.31,065,15,Campania,Salerno
065111,2,14,24,EUROPA VERDE - DEMOS DEMOCRAZIA SOLIDALE,7-20200920000000-24-072.png,0,0,065,15,Campania,Salerno
065111,7,0,8,FORZA ITALIA,7-20200920000000-8-072.png,47,14.78,065,15,Campania,Salerno
065111,7,1,11,LEGA SALVINI CAMPANIA,7-20200920000000-11-072.png,20,6.29,065,15,Campania,Salerno
065111,7,2,12,FRATELLI D'ITALIA,7-20200920000000-12-072.png,19,5.97,065,15,Campania,Salerno
065111,7,3,9,UNIONE DI CENTRO,7-20200920000000-9-072.png,7,2.20,065,15,Campania,Salerno
065111,7,4,22,ADC - ALLEANZA DI CENTRO,7-20200920000000-22-072.png,0,0,065,15,Campania,Salerno
065111,7,5,23,IDENTITÀ MERIDIONALE MACROREGIONE SUD,7-20200920000000-23-072.png,0,0,065,15,Campania,Salerno
065111,3,0,1,MOVIMENTO 5 STELLE,7-20200920000000-1-072.png,11,3.46,065,15,Campania,Salerno
065111,5,0,13,TERRA,7-20200920000000-13-072.png,2,0.63,065,15,Campania,Salerno
065111,1,0,26,TERZO POLO,7-20200920000000-26-072.png,0,0,065,15,Campania,Salerno
065111,6,0,7,POTERE AL POPOLO!,7-20200920000000-7-072.png,0,0,065,15,Campania,Salerno
065112,2,0,4,PARTITO DEMOCRATICO,7-20200920000000-4-072.png,153,39.03,065,15,Campania,Salerno
065112,2,1,5,CAMPANIA LIBERA,7-20200920000000-5-072.png,68,17.35,065,15,Campania,Salerno
065112,2,2,6,DE LUCA PRESIDENTE,7-20200920000000-6-072.png,21,5.36,065,15,Campania,Salerno
065112,2,3,14,+CAMPANIA IN EUROPA,7-20200920000000-14-072.png,15,3.83,065,15,Campania,Salerno
065112,2,4,19,FARE DEMOCRATICO - POPOLARI,7-20200920000000-19-072.png,15,3.83,065,15,Campania,Salerno
065112,2,5,15,ITALIA VIVA,7-20200920000000-15-072.png,14,3.57,065,15,Campania,Salerno
065112,2,6,18,LIBERALDEMOCRATICI - MODERATI,7-20200920000000-18-072.png,12,3.06,065,15,Campania,Salerno
065112,2,7,2,PARTITO SOCIALISTA ITALIANO,7-20200920000000-2-072.png,6,1.53,065,15,Campania,Salerno
065112,2,8,3,DEMOCRATICI E PROGRESSISTI,7-20200920000000-3-072.png,3,0.77,065,15,Campania,Salerno
065112,2,9,10,CENTRO DEMOCRATICO,7-20200920000000-10-072.png,3,0.77,065,15,Campania,Salerno
065112,2,10,20,DAVVERO - PARTITO ANIMALISTA,7-20200920000000-20-072.png,1,0.26,065,15,Campania,Salerno
065112,2,11,21,PARTITO REPUBBLICANO ITALIANO - LEGA PER L'ITALIA,7-20200920000000-21-072.png,0,0,065,15,Campania,Salerno
065112,2,12,16,NOI CAMPANI,7-20200920000000-16-072.png,0,0,065,15,Campania,Salerno
065112,2,13,24,EUROPA VERDE - DEMOS DEMOCRAZIA SOLIDALE,7-20200920000000-24-072.png,0,0,065,15,Campania,Salerno
065112,2,14,25,PER LE PERSONE E LA COMUNITA',7-20200920000000-25-072.png,0,0,065,15,Campania,Salerno
065112,7,0,12,FRATELLI D'ITALIA,7-20200920000000-12-072.png,18,4.59,065,15,Campania,Salerno
065112,7,1,8,FORZA ITALIA,7-20200920000000-8-072.png,16,4.08,065,15,Campania,Salerno
065112,7,2,11,LEGA SALVINI CAMPANIA,7-20200920000000-11-072.png,14,3.57,065,15,Campania,Salerno
065112,7,3,22,ADC - ALLEANZA DI CENTRO,7-20200920000000-22-072.png,5,1.28,065,15,Campania,Salerno
065112,7,4,9,UNIONE DI CENTRO,7-20200920000000-9-072.png,2,0.51,065,15,Campania,Salerno
065112,7,5,23,IDENTITÀ MERIDIONALE MACROREGIONE SUD,7-20200920000000-23-072.png,0,0,065,15,Campania,Salerno
065112,3,0,1,MOVIMENTO 5 STELLE,7-20200920000000-1-072.png,15,3.83,065,15,Campania,Salerno
065112,6,0,7,POTERE AL POPOLO!,7-20200920000000-7-072.png,6,1.53,065,15,Campania,Salerno
065112,5,0,13,TERRA,7-20200920000000-13-072.png,5,1.28,065,15,Campania,Salerno
065112,1,0,26,TERZO POLO,7-20200920000000-26-072.png,0,0,065,15,Campania,Salerno
065113,2,0,2,PARTITO SOCIALISTA ITALIANO,7-20200920000000-2-072.png,45,17.79,065,15,Campania,Salerno
065113,2,1,4,PARTITO DEMOCRATICO,7-20200920000000-4-072.png,40,15.81,065,15,Campania,Salerno
065113,2,2,19,FARE DEMOCRATICO - POPOLARI,7-20200920000000-19-072.png,23,9.09,065,15,Campania,Salerno
065113,2,3,15,ITALIA VIVA,7-20200920000000-15-072.png,21,8.30,065,15,Campania,Salerno
065113,2,4,5,CAMPANIA LIBERA,7-20200920000000-5-072.png,20,7.91,065,15,Campania,Salerno
065113,2,5,10,CENTRO DEMOCRATICO,7-20200920000000-10-072.png,18,7.11,065,15,Campania,Salerno
065113,2,6,6,DE LUCA PRESIDENTE,7-20200920000000-6-072.png,9,3.56,065,15,Campania,Salerno
065113,2,7,16,NOI CAMPANI,7-20200920000000-16-072.png,7,2.77,065,15,Campania,Salerno
065113,2,8,18,LIBERALDEMOCRATICI - MODERATI,7-20200920000000-18-072.png,4,1.58,065,15,Campania,Salerno
065113,2,9,14,+CAMPANIA IN EUROPA,7-20200920000000-14-072.png,2,0.79,065,15,Campania,Salerno
065113,2,10,20,DAVVERO - PARTITO ANIMALISTA,7-20200920000000-20-072.png,1,0.40,065,15,Campania,Salerno
065113,2,11,21,PARTITO REPUBBLICANO ITALIANO - LEGA PER L'ITALIA,7-20200920000000-21-072.png,0,0,065,15,Campania,Salerno
065113,2,12,3,DEMOCRATICI E PROGRESSISTI,7-20200920000000-3-072.png,0,0,065,15,Campania,Salerno
065113,2,13,24,EUROPA VERDE - DEMOS DEMOCRAZIA SOLIDALE,7-20200920000000-24-072.png,0,0,065,15,Campania,Salerno
065113,2,14,25,PER LE PERSONE E LA COMUNITA',7-20200920000000-25-072.png,0,0,065,15,Campania,Salerno
065113,7,0,11,LEGA SALVINI CAMPANIA,7-20200920000000-11-072.png,17,6.72,065,15,Campania,Salerno
065113,7,1,9,UNIONE DI CENTRO,7-20200920000000-9-072.png,15,5.93,065,15,Campania,Salerno
065113,7,2,12,FRATELLI D'ITALIA,7-20200920000000-12-072.png,13,5.14,065,15,Campania,Salerno
065113,7,3,8,FORZA ITALIA,7-20200920000000-8-072.png,4,1.58,065,15,Campania,Salerno
065113,7,4,22,ADC - ALLEANZA DI CENTRO,7-20200920000000-22-072.png,0,0,065,15,Campania,Salerno
065113,7,5,23,IDENTITÀ MERIDIONALE MACROREGIONE SUD,7-20200920000000-23-072.png,0,0,065,15,Campania,Salerno
065113,3,0,1,MOVIMENTO 5 STELLE,7-20200920000000-1-072.png,11,4.35,065,15,Campania,Salerno
065113,1,0,26,TERZO POLO,7-20200920000000-26-072.png,1,0.40,065,15,Campania,Salerno
065113,5,0,13,TERRA,7-20200920000000-13-072.png,1,0.40,065,15,Campania,Salerno
065113,6,0,7,POTERE AL POPOLO!,7-20200920000000-7-072.png,1,0.40,065,15,Campania,Salerno
065114,2,0,15,ITALIA VIVA,7-20200920000000-15-072.png,2244,40.67,065,15,Campania,Salerno
065114,2,1,19,FARE DEMOCRATICO - POPOLARI,7-20200920000000-19-072.png,803,14.56,065,15,Campania,Salerno
065114,2,2,4,PARTITO DEMOCRATICO,7-20200920000000-4-072.png,430,7.79,065,15,Campania,Salerno
065114,2,3,2,PARTITO SOCIALISTA ITALIANO,7-20200920000000-2-072.png,168,3.05,065,15,Campania,Salerno
065114,2,4,6,DE LUCA PRESIDENTE,7-20200920000000-6-072.png,167,3.03,065,15,Campania,Salerno
065114,2,5,16,NOI CAMPANI,7-20200920000000-16-072.png,118,2.14,065,15,Campania,Salerno
065114,2,6,18,LIBERALDEMOCRATICI - MODERATI,7-20200920000000-18-072.png,73,1.32,065,15,Campania,Salerno
065114,2,7,5,CAMPANIA LIBERA,7-20200920000000-5-072.png,52,0.94,065,15,Campania,Salerno
065114,2,8,14,+CAMPANIA IN EUROPA,7-20200920000000-14-072.png,44,0.80,065,15,Campania,Salerno
065114,2,9,10,CENTRO DEMOCRATICO,7-20200920000000-10-072.png,34,0.62,065,15,Campania,Salerno
065114,2,10,3,DEMOCRATICI E PROGRESSISTI,7-20200920000000-3-072.png,22,0.40,065,15,Campania,Salerno
065114,2,11,25,PER LE PERSONE E LA COMUNITA',7-20200920000000-25-072.png,20,0.36,065,15,Campania,Salerno
065114,2,12,20,DAVVERO - PARTITO ANIMALISTA,7-20200920000000-20-072.png,18,0.33,065,15,Campania,Salerno
065114,2,13,24,EUROPA VERDE - DEMOS DEMOCRAZIA SOLIDALE,7-20200920000000-24-072.png,13,0.24,065,15,Campania,Salerno
065114,2,14,21,PARTITO REPUBBLICANO ITALIANO - LEGA PER L'ITALIA,7-20200920000000-21-072.png,0,0,065,15,Campania,Salerno
065114,7,0,11,LEGA SALVINI CAMPANIA,7-20200920000000-11-072.png,592,10.73,065,15,Campania,Salerno
065114,7,1,12,FRATELLI D'ITALIA,7-20200920000000-12-072.png,368,6.67,065,15,Campania,Salerno
065114,7,2,8,FORZA ITALIA,7-20200920000000-8-072.png,104,1.89,065,15,Campania,Salerno
065114,7,3,9,UNIONE DI CENTRO,7-20200920000000-9-072.png,62,1.12,065,15,Campania,Salerno
065114,7,4,22,ADC - ALLEANZA DI CENTRO,7-20200920000000-22-072.png,6,0.11,065,15,Campania,Salerno
065114,7,5,23,IDENTITÀ MERIDIONALE MACROREGIONE SUD,7-20200920000000-23-072.png,4,0.07,065,15,Campania,Salerno
065114,3,0,1,MOVIMENTO 5 STELLE,7-20200920000000-1-072.png,135,2.45,065,15,Campania,Salerno
065114,6,0,7,POTERE AL POPOLO!,7-20200920000000-7-072.png,17,0.31,065,15,Campania,Salerno
065114,5,0,13,TERRA,7-20200920000000-13-072.png,11,0.20,065,15,Campania,Salerno
065114,1,0,26,TERZO POLO,7-20200920000000-26-072.png,12,0.22,065,15,Campania,Salerno
065115,2,0,4,PARTITO DEMOCRATICO,7-20200920000000-4-072.png,204,24.43,065,15,Campania,Salerno
065115,2,1,19,FARE DEMOCRATICO - POPOLARI,7-20200920000000-19-072.png,151,18.08,065,15,Campania,Salerno
065115,2,2,15,ITALIA VIVA,7-20200920000000-15-072.png,54,6.47,065,15,Campania,Salerno
065115,2,3,5,CAMPANIA LIBERA,7-20200920000000-5-072.png,52,6.23,065,15,Campania,Salerno
065115,2,4,6,DE LUCA PRESIDENTE,7-20200920000000-6-072.png,34,4.07,065,15,Campania,Salerno
065115,2,5,18,LIBERALDEMOCRATICI - MODERATI,7-20200920000000-18-072.png,33,3.95,065,15,Campania,Salerno
065115,2,6,14,+CAMPANIA IN EUROPA,7-20200920000000-14-072.png,23,2.75,065,15,Campania,Salerno
065115,2,7,2,PARTITO SOCIALISTA ITALIANO,7-20200920000000-2-072.png,23,2.75,065,15,Campania,Salerno
065115,2,8,16,NOI CAMPANI,7-20200920000000-16-072.png,12,1.44,065,15,Campania,Salerno
065115,2,9,10,CENTRO DEMOCRATICO,7-20200920000000-10-072.png,4,0.48,065,15,Campania,Salerno
065115,2,10,3,DEMOCRATICI E PROGRESSISTI,7-20200920000000-3-072.png,2,0.24,065,15,Campania,Salerno
065115,2,11,20,DAVVERO - PARTITO ANIMALISTA,7-20200920000000-20-072.png,1,0.12,065,15,Campania,Salerno
065115,2,12,21,PARTITO REPUBBLICANO ITALIANO - LEGA PER L'ITALIA,7-20200920000000-21-072.png,1,0.12,065,15,Campania,Salerno
065115,2,13,24,EUROPA VERDE - DEMOS DEMOCRAZIA SOLIDALE,7-20200920000000-24-072.png,1,0.12,065,15,Campania,Salerno
065115,2,14,25,PER LE PERSONE E LA COMUNITA',7-20200920000000-25-072.png,0,0,065,15,Campania,Salerno
065115,7,0,8,FORZA ITALIA,7-20200920000000-8-072.png,63,7.54,065,15,Campania,Salerno
065115,7,1,11,LEGA SALVINI CAMPANIA,7-20200920000000-11-072.png,58,6.95,065,15,Campania,Salerno
065115,7,2,12,FRATELLI D'ITALIA,7-20200920000000-12-072.png,41,4.91,065,15,Campania,Salerno
065115,7,3,9,UNIONE DI CENTRO,7-20200920000000-9-072.png,4,0.48,065,15,Campania,Salerno
065115,7,4,23,IDENTITÀ MERIDIONALE MACROREGIONE SUD,7-20200920000000-23-072.png,1,0.12,065,15,Campania,Salerno
065115,7,5,22,ADC - ALLEANZA DI CENTRO,7-20200920000000-22-072.png,0,0,065,15,Campania,Salerno
065115,3,0,1,MOVIMENTO 5 STELLE,7-20200920000000-1-072.png,65,7.78,065,15,Campania,Salerno
065115,5,0,13,TERRA,7-20200920000000-13-072.png,5,0.60,065,15,Campania,Salerno
065115,6,0,7,POTERE AL POPOLO!,7-20200920000000-7-072.png,3,0.36,065,15,Campania,Salerno
065115,1,0,26,TERZO POLO,7-20200920000000-26-072.png,0,0,065,15,Campania,Salerno
065116,2,0,4,PARTITO DEMOCRATICO,7-20200920000000-4-072.png,10907,19.76,065,15,Campania,Salerno
065116,2,1,5,CAMPANIA LIBERA,7-20200920000000-5-072.png,9178,16.63,065,15,Campania,Salerno
065116,2,2,6,DE LUCA PRESIDENTE,7-20200920000000-6-072.png,5431,9.84,065,15,Campania,Salerno
065116,2,3,2,PARTITO SOCIALISTA ITALIANO,7-20200920000000-2-072.png,3722,6.74,065,15,Campania,Salerno
065116,2,4,15,ITALIA VIVA,7-20200920000000-15-072.png,2871,5.20,065,15,Campania,Salerno
065116,2,5,19,FARE DEMOCRATICO - POPOLARI,7-20200920000000-19-072.png,1834,3.32,065,15,Campania,Salerno
065116,2,6,14,+CAMPANIA IN EUROPA,7-20200920000000-14-072.png,1633,2.96,065,15,Campania,Salerno
065116,2,7,18,LIBERALDEMOCRATICI - MODERATI,7-20200920000000-18-072.png,1571,2.85,065,15,Campania,Salerno
065116,2,8,10,CENTRO DEMOCRATICO,7-20200920000000-10-072.png,1034,1.87,065,15,Campania,Salerno
065116,2,9,20,DAVVERO - PARTITO ANIMALISTA,7-20200920000000-20-072.png,658,1.19,065,15,Campania,Salerno
065116,2,10,24,EUROPA VERDE - DEMOS DEMOCRAZIA SOLIDALE,7-20200920000000-24-072.png,646,1.17,065,15,Campania,Salerno
065116,2,11,16,NOI CAMPANI,7-20200920000000-16-072.png,596,1.08,065,15,Campania,Salerno
065116,2,12,3,DEMOCRATICI E PROGRESSISTI,7-20200920000000-3-072.png,428,0.78,065,15,Campania,Salerno
065116,2,13,25,PER LE PERSONE E LA COMUNITA',7-20200920000000-25-072.png,193,0.35,065,15,Campania,Salerno
065116,2,14,21,PARTITO REPUBBLICANO ITALIANO - LEGA PER L'ITALIA,7-20200920000000-21-072.png,145,0.26,065,15,Campania,Salerno
065116,7,0,8,FORZA ITALIA,7-20200920000000-8-072.png,3375,6.12,065,15,Campania,Salerno
065116,7,1,11,LEGA SALVINI CAMPANIA,7-20200920000000-11-072.png,3192,5.78,065,15,Campania,Salerno
065116,7,2,12,FRATELLI D'ITALIA,7-20200920000000-12-072.png,2080,3.77,065,15,Campania,Salerno
065116,7,3,9,UNIONE DI CENTRO,7-20200920000000-9-072.png,425,0.77,065,15,Campania,Salerno
065116,7,4,22,ADC - ALLEANZA DI CENTRO,7-20200920000000-22-072.png,122,0.22,065,15,Campania,Salerno
065116,7,5,23,IDENTITÀ MERIDIONALE MACROREGIONE SUD,7-20200920000000-23-072.png,39,0.07,065,15,Campania,Salerno
065116,3,0,1,MOVIMENTO 5 STELLE,7-20200920000000-1-072.png,3496,6.33,065,15,Campania,Salerno
065116,5,0,13,TERRA,7-20200920000000-13-072.png,982,1.78,065,15,Campania,Salerno
065116,6,0,7,POTERE AL POPOLO!,7-20200920000000-7-072.png,574,1.04,065,15,Campania,Salerno
065116,1,0,26,TERZO POLO,7-20200920000000-26-072.png,54,0.10,065,15,Campania,Salerno
065117,2,0,2,PARTITO SOCIALISTA ITALIANO,7-20200920000000-2-072.png,83,29.33,065,15,Campania,Salerno
065117,2,1,6,DE LUCA PRESIDENTE,7-20200920000000-6-072.png,71,25.09,065,15,Campania,Salerno
065117,2,2,4,PARTITO DEMOCRATICO,7-20200920000000-4-072.png,29,10.25,065,15,Campania,Salerno
065117,2,3,15,ITALIA VIVA,7-20200920000000-15-072.png,13,4.59,065,15,Campania,Salerno
065117,2,4,19,FARE DEMOCRATICO - POPOLARI,7-20200920000000-19-072.png,10,3.53,065,15,Campania,Salerno
065117,2,5,18,LIBERALDEMOCRATICI - MODERATI,7-20200920000000-18-072.png,7,2.47,065,15,Campania,Salerno
065117,2,6,14,+CAMPANIA IN EUROPA,7-20200920000000-14-072.png,6,2.12,065,15,Campania,Salerno
065117,2,7,5,CAMPANIA LIBERA,7-20200920000000-5-072.png,3,1.06,065,15,Campania,Salerno
065117,2,8,3,DEMOCRATICI E PROGRESSISTI,7-20200920000000-3-072.png,2,0.71,065,15,Campania,Salerno
065117,2,9,20,DAVVERO - PARTITO ANIMALISTA,7-20200920000000-20-072.png,1,0.35,065,15,Campania,Salerno
065117,2,10,16,NOI CAMPANI,7-20200920000000-16-072.png,1,0.35,065,15,Campania,Salerno
065117,2,11,10,CENTRO DEMOCRATICO,7-20200920000000-10-072.png,1,0.35,065,15,Campania,Salerno
065117,2,12,21,PARTITO REPUBBLICANO ITALIANO - LEGA PER L'ITALIA,7-20200920000000-21-072.png,0,0,065,15,Campania,Salerno
065117,2,13,24,EUROPA VERDE - DEMOS DEMOCRAZIA SOLIDALE,7-20200920000000-24-072.png,0,0,065,15,Campania,Salerno
065117,2,14,25,PER LE PERSONE E LA COMUNITA',7-20200920000000-25-072.png,0,0,065,15,Campania,Salerno
065117,7,0,11,LEGA SALVINI CAMPANIA,7-20200920000000-11-072.png,22,7.77,065,15,Campania,Salerno
065117,7,1,12,FRATELLI D'ITALIA,7-20200920000000-12-072.png,20,7.07,065,15,Campania,Salerno
065117,7,2,9,UNIONE DI CENTRO,7-20200920000000-9-072.png,1,0.35,065,15,Campania,Salerno
065117,7,3,22,ADC - ALLEANZA DI CENTRO,7-20200920000000-22-072.png,1,0.35,065,15,Campania,Salerno
065117,7,4,8,FORZA ITALIA,7-20200920000000-8-072.png,1,0.35,065,15,Campania,Salerno
065117,7,5,23,IDENTITÀ MERIDIONALE MACROREGIONE SUD,7-20200920000000-23-072.png,0,0,065,15,Campania,Salerno
065117,3,0,1,MOVIMENTO 5 STELLE,7-20200920000000-1-072.png,6,2.12,065,15,Campania,Salerno
065117,1,0,26,TERZO POLO,7-20200920000000-26-072.png,4,1.41,065,15,Campania,Salerno
065117,6,0,7,POTERE AL POPOLO!,7-20200920000000-7-072.png,1,0.35,065,15,Campania,Salerno
065117,5,0,13,TERRA,7-20200920000000-13-072.png,0,0,065,15,Campania,Salerno
065118,2,0,18,LIBERALDEMOCRATICI - MODERATI,7-20200920000000-18-072.png,1297,41.02,065,15,Campania,Salerno
065118,2,1,4,PARTITO DEMOCRATICO,7-20200920000000-4-072.png,297,9.39,065,15,Campania,Salerno
065118,2,2,3,DEMOCRATICI E PROGRESSISTI,7-20200920000000-3-072.png,238,7.53,065,15,Campania,Salerno
065118,2,3,15,ITALIA VIVA,7-20200920000000-15-072.png,210,6.64,065,15,Campania,Salerno
065118,2,4,5,CAMPANIA LIBERA,7-20200920000000-5-072.png,199,6.29,065,15,Campania,Salerno
065118,2,5,6,DE LUCA PRESIDENTE,7-20200920000000-6-072.png,179,5.66,065,15,Campania,Salerno
065118,2,6,2,PARTITO SOCIALISTA ITALIANO,7-20200920000000-2-072.png,86,2.72,065,15,Campania,Salerno
065118,2,7,14,+CAMPANIA IN EUROPA,7-20200920000000-14-072.png,64,2.02,065,15,Campania,Salerno
065118,2,8,19,FARE DEMOCRATICO - POPOLARI,7-20200920000000-19-072.png,32,1.01,065,15,Campania,Salerno
065118,2,9,16,NOI CAMPANI,7-20200920000000-16-072.png,28,0.89,065,15,Campania,Salerno
065118,2,10,10,CENTRO DEMOCRATICO,7-20200920000000-10-072.png,24,0.76,065,15,Campania,Salerno
065118,2,11,20,DAVVERO - PARTITO ANIMALISTA,7-20200920000000-20-072.png,16,0.51,065,15,Campania,Salerno
065118,2,12,24,EUROPA VERDE - DEMOS DEMOCRAZIA SOLIDALE,7-20200920000000-24-072.png,16,0.51,065,15,Campania,Salerno
065118,2,13,21,PARTITO REPUBBLICANO ITALIANO - LEGA PER L'ITALIA,7-20200920000000-21-072.png,7,0.22,065,15,Campania,Salerno
065118,2,14,25,PER LE PERSONE E LA COMUNITA',7-20200920000000-25-072.png,1,0.03,065,15,Campania,Salerno
065118,7,0,12,FRATELLI D'ITALIA,7-20200920000000-12-072.png,115,3.64,065,15,Campania,Salerno
065118,7,1,11,LEGA SALVINI CAMPANIA,7-20200920000000-11-072.png,105,3.32,065,15,Campania,Salerno
065118,7,2,8,FORZA ITALIA,7-20200920000000-8-072.png,73,2.31,065,15,Campania,Salerno
065118,7,3,9,UNIONE DI CENTRO,7-20200920000000-9-072.png,14,0.44,065,15,Campania,Salerno
065118,7,4,22,ADC - ALLEANZA DI CENTRO,7-20200920000000-22-072.png,4,0.13,065,15,Campania,Salerno
065118,7,5,23,IDENTITÀ MERIDIONALE MACROREGIONE SUD,7-20200920000000-23-072.png,0,0,065,15,Campania,Salerno
065118,3,0,1,MOVIMENTO 5 STELLE,7-20200920000000-1-072.png,128,4.05,065,15,Campania,Salerno
065118,5,0,13,TERRA,7-20200920000000-13-072.png,12,0.38,065,15,Campania,Salerno
065118,6,0,7,POTERE AL POPOLO!,7-20200920000000-7-072.png,16,0.51,065,15,Campania,Salerno
065118,1,0,26,TERZO POLO,7-20200920000000-26-072.png,1,0.03,065,15,Campania,Salerno
065119,2,0,4,PARTITO DEMOCRATICO,7-20200920000000-4-072.png,306,13.97,065,15,Campania,Salerno
065119,2,1,15,ITALIA VIVA,7-20200920000000-15-072.png,251,11.46,065,15,Campania,Salerno
065119,2,2,6,DE LUCA PRESIDENTE,7-20200920000000-6-072.png,167,7.63,065,15,Campania,Salerno
065119,2,3,16,NOI CAMPANI,7-20200920000000-16-072.png,111,5.07,065,15,Campania,Salerno
065119,2,4,18,LIBERALDEMOCRATICI - MODERATI,7-20200920000000-18-072.png,96,4.38,065,15,Campania,Salerno
065119,2,5,2,PARTITO SOCIALISTA ITALIANO,7-20200920000000-2-072.png,60,2.74,065,15,Campania,Salerno
065119,2,6,14,+CAMPANIA IN EUROPA,7-20200920000000-14-072.png,56,2.56,065,15,Campania,Salerno
065119,2,7,5,CAMPANIA LIBERA,7-20200920000000-5-072.png,40,1.83,065,15,Campania,Salerno
065119,2,8,19,FARE DEMOCRATICO - POPOLARI,7-20200920000000-19-072.png,30,1.37,065,15,Campania,Salerno
065119,2,9,10,CENTRO DEMOCRATICO,7-20200920000000-10-072.png,15,0.68,065,15,Campania,Salerno
065119,2,10,24,EUROPA VERDE - DEMOS DEMOCRAZIA SOLIDALE,7-20200920000000-24-072.png,14,0.64,065,15,Campania,Salerno
065119,2,11,25,PER LE PERSONE E LA COMUNITA',7-20200920000000-25-072.png,9,0.41,065,15,Campania,Salerno
065119,2,12,20,DAVVERO - PARTITO ANIMALISTA,7-20200920000000-20-072.png,6,0.27,065,15,Campania,Salerno
065119,2,13,3,DEMOCRATICI E PROGRESSISTI,7-20200920000000-3-072.png,2,0.09,065,15,Campania,Salerno
065119,2,14,21,PARTITO REPUBBLICANO ITALIANO - LEGA PER L'ITALIA,7-20200920000000-21-072.png,0,0,065,15,Campania,Salerno
065119,7,0,11,LEGA SALVINI CAMPANIA,7-20200920000000-11-072.png,411,18.77,065,15,Campania,Salerno
065119,7,1,12,FRATELLI D'ITALIA,7-20200920000000-12-072.png,365,16.67,065,15,Campania,Salerno
065119,7,2,8,FORZA ITALIA,7-20200920000000-8-072.png,101,4.61,065,15,Campania,Salerno
065119,7,3,9,UNIONE DI CENTRO,7-20200920000000-9-072.png,14,0.64,065,15,Campania,Salerno
065119,7,4,23,IDENTITÀ MERIDIONALE MACROREGIONE SUD,7-20200920000000-23-072.png,11,0.50,065,15,Campania,Salerno
065119,7,5,22,ADC - ALLEANZA DI CENTRO,7-20200920000000-22-072.png,3,0.14,065,15,Campania,Salerno
065119,3,0,1,MOVIMENTO 5 STELLE,7-20200920000000-1-072.png,80,3.65,065,15,Campania,Salerno
065119,6,0,7,POTERE AL POPOLO!,7-20200920000000-7-072.png,21,0.96,065,15,Campania,Salerno
065119,5,0,13,TERRA,7-20200920000000-13-072.png,19,0.87,065,15,Campania,Salerno
065119,1,0,26,TERZO POLO,7-20200920000000-26-072.png,2,0.09,065,15,Campania,Salerno
065120,2,0,6,DE LUCA PRESIDENTE,7-20200920000000-6-072.png,174,8.68,065,15,Campania,Salerno
065120,2,1,5,CAMPANIA LIBERA,7-20200920000000-5-072.png,167,8.33,065,15,Campania,Salerno
065120,2,2,16,NOI CAMPANI,7-20200920000000-16-072.png,166,8.28,065,15,Campania,Salerno
065120,2,3,2,PARTITO SOCIALISTA ITALIANO,7-20200920000000-2-072.png,164,8.18,065,15,Campania,Salerno
